Cycle,GRF
0,-0.037
0,0.269
0,0.610
0,0.925
0,1.142
0,1.188
0,1.005
0,0.566
0,-0.113
0,-0.966
0,-1.871
0,-2.662
0,-3.149
0,-3.147
0,-2.517
0,-1.204
0,0.724
0,3.058
0,5.445
0,7.415
0,8.442
0,8.033
0,5.834
0,1.745
0,-3.979
0,-10.658
0,-17.182
0,-22.067
0,-23.591
0,-19.992
0,-9.718
0,8.326
9,34.563
9,68.616
9,109.298
9,154.732
9,202.594
9,250.426
9,295.966
9,337.425
9,373.654
9,404.201
9,429.241
9,449.434
9,465.734
9,479.201
9,490.849
9,501.531
9,511.892
9,522.359
9,533.160
9,544.370
9,555.947
9,567.767
9,579.652
9,591.392
9,602.759
9,613.526
9,623.484
9,632.463
9,640.345
9,647.072
9,652.648
9,657.127
9,660.598
9,663.163
9,664.915
9,665.919
9,666.206
9,665.761
9,664.532
9,662.437
9,659.381
9,655.265
9,650.011
9,643.574
9,635.959
9,627.224
9,617.488
9,606.918
9,595.723
9,584.130
9,572.367
9,560.640
9,549.122
9,537.940
9,527.172
9,516.849
9,506.960
9,497.465
9,488.303
9,479.411
9,470.735
9,462.243
9,453.933
9,445.831
9,437.991
9,430.481
9,423.372
9,416.729
9,410.598
9,405.008
9,399.970
9,395.484
9,391.543
9,388.143
9,385.287
9,382.983
9,381.248
9,380.102
9,379.567
9,379.660
9,380.390
9,381.758
9,383.750
9,386.341
9,389.495
9,393.167
9,397.312
9,401.887
9,406.861
9,412.212
9,417.936
9,424.041
9,430.540
9,437.447
9,444.765
9,452.480
9,460.557
9,468.941
9,477.564
9,486.352
9,495.239
9,504.171
9,513.122
9,522.084
9,531.076
9,540.125
9,549.268
9,558.532
9,567.932
9,577.461
9,587.086
9,596.748
9,606.358
9,615.806
9,624.957
9,633.664
9,641.768
9,649.111
9,655.542
9,660.923
9,665.135
9,668.084
9,669.703
9,669.952
9,668.820
9,666.330
9,662.535
9,657.521
9,651.403
9,644.320
9,636.422
9,627.857
9,618.752
9,609.186
9,599.174
9,588.645
9,577.425
9,565.243
9,551.733
9,536.461
9,518.969
9,498.820
9,475.666
9,449.307
9,419.746
9,387.232
9,352.269
9,315.605
9,278.185
9,241.072
9,205.356
9,172.048
9,141.980
9,115.732
9,93.586
9,75.515
9,61.216
9,50.175
9,41.747
9,35.250
9,30.048
0,25.617
0,21.582
0,17.728
0,13.987
0,10.403
0,7.087
0,4.174
0,1.784
0,-0.008
0,-1.185
0,-1.789
0,-1.912
0,-1.678
0,-1.224
0,-0.681
0,-0.158
0,0.268
0,0.552
0,0.683
0,0.677
0,0.566
0,0.391
0,0.194
0,0.012
0,-0.132
0,-0.223
0,-0.260
0,-0.248
0,-0.200
0,-0.133
0,-0.060
0,0.006
0,0.056
0,0.086
0,0.096
0,0.089
0,0.070
0,0.045
0,0.018
0,-0.004
0,-0.021
0,-0.030
0,-0.033
0,-0.029
0,-0.023
0,-0.014
0,-0.007
0,-0.001
0,0.003
0,0.004
0,0.004
0,0.003
0,0.003
0,0.004
0,0.006
0,0.010
0,0.015
0,0.019
0,0.020
0,0.018
0,0.012
0,-0.000
0,-0.016
0,-0.034
0,-0.051
0,-0.063
0,-0.066
0,-0.057
0,-0.034
0,0.003
0,0.050
0,0.100
0,0.146
0,0.176
0,0.180
0,0.149
0,0.080
0,-0.025
0,-0.155
0,-0.292
0,-0.411
0,-0.482
0,-0.479
0,-0.380
0,-0.177
0,0.119
0,0.477
0,0.843
0,1.148
0,1.314
0,1.267
0,0.957
0,0.369
0,-0.461
0,-1.437
0,-2.409
0,-3.182
0,-3.547
0,-3.312
0,-2.352
0,-0.648
0,1.677
0,4.343
0,6.920
0,8.874
0,9.643
0,8.741
0,5.879
0,1.089
0,-5.181
0,-12.022
0,-18.080
0,-21.665
0,-20.922
0,-14.081
0,0.273
0,22.946
10,53.947
10,92.407
10,136.636
10,184.320
10,232.826
10,279.553
10,322.273
10,359.398
10,390.117
10,414.419
10,432.987
10,447.019
10,458.003
10,467.488
10,476.881
10,487.300
10,499.476
10,513.727
10,529.982
10,547.846
10,566.699
10,585.804
10,604.412
10,621.857
10,637.622
10,651.386
10,663.031
10,672.633
10,680.413
10,686.695
10,691.834
10,696.164
10,699.949
10,703.349
10,706.412
10,709.081
10,711.213
10,712.615
10,713.079
10,712.410
10,710.460
10,707.141
10,702.435
10,696.396
10,689.140
10,680.832
10,671.663
10,661.832
10,651.526
10,640.904
10,630.089
10,619.165
10,608.180
10,597.158
10,586.103
10,575.012
10,563.885
10,552.729
10,541.563
10,530.417
10,519.336
10,508.372
10,497.582
10,487.018
10,476.727
10,466.745
10,457.093
10,447.782
10,438.812
10,430.183
10,421.895
10,413.955
10,406.384
10,399.211
10,392.479
10,386.239
10,380.551
10,375.480
10,371.093
10,367.458
10,364.638
10,362.693
10,361.669
10,361.600
10,362.503
10,364.377
10,367.203
10,370.945
10,375.552
10,380.959
10,387.091
10,393.862
10,401.181
10,408.952
10,417.078
10,425.464
10,434.024
10,442.688
10,451.400
10,460.131
10,468.872
10,477.641
10,486.471
10,495.407
10,504.498
10,513.786
10,523.299
10,533.048
10,543.018
10,553.171
10,563.444
10,573.748
10,583.976
10,594.003
10,603.694
10,612.907
10,621.506
10,629.357
10,636.341
10,642.350
10,647.290
10,651.080
10,653.648
10,654.938
10,654.912
10,653.551
10,650.867
10,646.904
10,641.734
10,635.459
10,628.199
10,620.075
10,611.194
10,601.627
10,591.387
10,580.413
10,568.554
10,555.572
10,541.145
10,524.899
10,506.439
10,485.409
10,461.540
10,434.711
10,404.992
10,372.674
10,338.270
10,302.498
10,266.230
10,230.420
10,196.025
10,163.915
10,134.794
10,109.151
10,87.223
10,69.004
10,54.276
10,42.660
10,33.682
0,26.834
0,21.625
0,17.622
0,14.469
0,11.891
0,9.696
0,7.761
0,6.023
0,4.459
0,3.077
0,1.898
0,0.943
0,0.224
0,-0.262
0,-0.534
0,-0.626
0,-0.582
0,-0.450
0,-0.276
0,-0.100
0,0.051
0,0.158
0,0.215
0,0.224
0,0.196
0,0.143
0,0.080
0,0.018
0,-0.033
0,-0.067
0,-0.084
0,-0.084
0,-0.071
0,-0.050
0,-0.026
0,-0.003
0,0.016
0,0.029
0,0.034
0,0.034
0,0.028
0,0.019
0,0.009
0,-0.001
0,-0.010
0,-0.016
0,-0.020
0,-0.020
0,-0.017
0,-0.011
0,-0.004
0,0.005
0,0.013
0,0.021
0,0.026
0,0.027
0,0.024
0,0.016
0,0.003
0,-0.014
0,-0.032
0,-0.049
0,-0.061
0,-0.064
0,-0.055
0,-0.033
0,0.001
0,0.045
0,0.092
0,0.135
0,0.163
0,0.167
0,0.139
0,0.076
0,-0.020
0,-0.140
0,-0.266
0,-0.377
0,-0.444
0,-0.443
0,-0.354
0,-0.170
0,0.101
0,0.430
0,0.768
0,1.052
0,1.209
0,1.172
0,0.894
0,0.360
0,-0.398
0,-1.294
0,-2.189
0,-2.906
0,-3.251
0,-3.050
0,-2.185
0,-0.640
0,1.473
0,3.891
0,6.216
0,7.946
0,8.551
0,7.566
0,4.711
0,-0.003
0,-6.172
0,-12.949
0,-19.057
0,-22.869
0,-22.570
0,-16.378
0,-2.799
0,19.119
11,49.587
11,87.969
11,132.799
11,181.939
11,232.830
11,282.832
11,329.546
11,371.093
11,406.290
11,434.708
11,456.623
11,472.884
11,484.730
11,493.594
11,500.913
11,507.974
11,515.803
11,525.101
11,536.221
11,549.187
11,563.739
11,579.401
11,595.563
11,611.561
11,626.758
11,640.611
11,652.716
11,662.838
11,670.910
11,677.016
11,681.354
11,684.191
11,685.815
11,686.489
11,686.416
11,685.725
11,684.458
11,682.590
11,680.041
11,676.705
11,672.477
11,667.277
11,661.061
11,653.831
11,645.636
11,636.566
11,626.740
11,616.297
11,605.385
11,594.150
11,582.726
11,571.234
11,559.774
11,548.429
11,537.263
11,526.321
11,515.637
11,505.234
11,495.124
11,485.316
11,475.811
11,466.609
11,457.712
11,449.121
11,440.847
11,432.901
11,425.303
11,418.076
11,411.241
11,404.821
11,398.835
11,393.301
11,388.238
11,383.665
11,379.606
11,376.088
11,373.138
11,370.789
11,369.071
11,368.012
11,367.640
11,367.981
11,369.057
11,370.884
11,373.470
11,376.811
11,380.889
11,385.668
11,391.095
11,397.101
11,403.605
11,410.520
11,417.762
11,425.256
11,432.948
11,440.810
11,448.841
11,457.067
11,465.534
11,474.299
11,483.412
11,492.913
11,502.817
11,513.112
11,523.754
11,534.672
11,545.769
11,556.931
11,568.027
11,578.923
11,589.481
11,599.570
11,609.069
11,617.874
11,625.894
11,633.059
11,639.315
11,644.618
11,648.934
11,652.234
11,654.491
11,655.678
11,655.768
11,654.742
11,652.584
11,649.294
11,644.885
11,639.390
11,632.859
11,625.354
11,616.937
11,607.654
11,597.512
11,586.460
11,574.372
11,561.035
11,546.163
11,529.412
11,510.423
11,488.864
11,464.493
11,437.206
11,407.082
11,374.415
11,339.716
11,303.691
11,267.201
11,231.186
11,196.585
11,164.253
11,134.876
11,108.924
11,86.620
11,67.945
11,52.679
11,40.448
11,30.798
0,23.253
0,17.367
0,12.759
0,9.129
0,6.257
0,3.993
0,2.239
0,0.928
0,0.009
0,-0.566
0,-0.853
0,-0.911
0,-0.806
0,-0.601
0,-0.356
0,-0.119
0,0.077
0,0.212
0,0.280
0,0.288
0,0.248
0,0.178
0,0.097
0,0.019
0,-0.045
0,-0.086
0,-0.105
0,-0.104
0,-0.086
0,-0.059
0,-0.029
0,-0.002
0,0.020
0,0.034
0,0.039
0,0.037
0,0.030
0,0.020
0,0.010
0,0.000
0,-0.007
0,-0.011
0,-0.012
0,-0.011
0,-0.009
0,-0.006
0,-0.004
0,-0.003
0,-0.003
0,-0.003
0,-0.003
0,-0.003
0,-0.002
0,0.001
0,0.005
0,0.011
0,0.016
0,0.020
0,0.022
0,0.020
0,0.012
0,0.000
0,-0.015
0,-0.033
0,-0.049
0,-0.061
0,-0.064
0,-0.055
0,-0.032
0,0.003
0,0.049
0,0.097
0,0.141
0,0.169
0,0.172
0,0.142
0,0.075
0,-0.026
0,-0.151
0,-0.282
0,-0.395
0,-0.462
0,-0.457
0,-0.360
0,-0.165
0,0.120
0,0.463
0,0.812
0,1.102
0,1.257
0,1.208
0,0.907
0,0.341
0,-0.455
0,-1.389
0,-2.313
0,-3.044
0,-3.380
0,-3.141
0,-2.209
0,-0.572
0,1.646
0,4.168
0,6.574
0,8.340
0,8.917
0,7.827
0,4.786
0,-0.183
0,-6.654
0,-13.748
0,-20.150
0,-24.203
0,-24.079
0,-18.013
0,-4.573
0,17.088
12,47.030
12,84.437
12,127.663
12,174.417
12,222.068
12,268.013
12,310.029
12,346.552
12,376.827
12,400.910
12,419.553
12,433.991
12,445.694
12,456.126
12,466.553
12,477.906
12,490.736
12,505.220
12,521.218
12,538.366
12,556.167
12,574.075
12,591.567
12,608.188
12,623.581
12,637.497
12,649.796
12,660.438
12,669.464
12,676.976
12,683.115
12,688.035
12,691.881
12,694.770
12,696.780
12,697.942
12,698.246
12,697.645
12,696.073
12,693.457
12,689.740
12,684.890
12,678.911
12,671.848
12,663.787
12,654.844
12,645.159
12,634.888
12,624.188
12,613.213
12,602.107
12,590.993
12,579.978
12,569.142
12,558.542
12,548.213
12,538.170
12,528.412
12,518.928
12,509.703
12,500.719
12,491.959
12,483.409
12,475.060
12,466.909
12,458.965
12,451.248
12,443.790
12,436.634
12,429.834
12,423.443
12,417.515
12,412.095
12,407.222
12,402.922
12,399.214
12,396.112
12,393.621
12,391.745
12,390.480
12,389.820
12,389.757
12,390.275
12,391.358
12,392.988
12,395.146
12,397.810
12,400.960
12,404.577
12,408.641
12,413.137
12,418.051
12,423.368
12,429.075
12,435.154
12,441.578
12,448.315
12,455.323
12,462.554
12,469.957
12,477.484
12,485.093
12,492.753
12,500.442
12,508.146
12,515.859
12,523.580
12,531.308
12,539.044
12,546.780
12,554.507
12,562.205
12,569.840
12,577.370
12,584.735
12,591.862
12,598.661
12,605.032
12,610.861
12,616.026
12,620.400
12,623.856
12,626.275
12,627.557
12,627.629
12,626.452
12,624.031
12,620.416
12,615.693
12,609.981
12,603.409
12,596.097
12,588.131
12,579.538
12,570.264
12,560.158
12,548.971
12,536.363
12,521.929
12,505.244
12,485.909
12,463.620
12,438.214
12,409.728
12,378.422
12,344.790
12,309.538
12,273.539
12,237.758
12,203.173
12,170.684
12,141.032
12,114.742
12,92.087
12,73.090
12,57.551
12,45.105
12,35.284
0,27.581
0,21.517
0,16.676
0,12.733
0,9.458
0,6.708
0,4.411
0,2.535
0,1.069
0,0.004
0,-0.683
0,-1.036
0,-1.112
0,-0.986
0,-0.734
0,-0.428
0,-0.129
0,0.118
0,0.288
0,0.373
0,0.377
0,0.320
0,0.222
0,0.108
0,-0.002
0,-0.090
0,-0.147
0,-0.168
0,-0.156
0,-0.116
0,-0.058
0,0.006
0,0.066
0,0.112
0,0.135
0,0.131
0,0.097
0,0.037
0,-0.041
0,-0.127
0,-0.205
0,-0.258
0,-0.268
0,-0.220
0,-0.103
0,0.085
0,0.338
0,0.640
0,0.968
0,1.292
0,1.579
0,1.800
0,1.932
0,1.961
0,1.884
0,1.704
0,1.431
0,1.080
0,0.666
0,0.206
0,-0.276
0,-0.754
0,-1.196
0,-1.566
0,-1.832
0,-1.968
0,-1.963
0,-1.818
0,-1.556
0,-1.207
0,-0.814
0,-0.419
0,-0.065
0,0.218
0,0.406
0,0.489
0,0.468
0,0.357
0,0.176
0,-0.043
0,-0.267
0,-0.458
0,-0.580
0,-0.603
0,-0.507
0,-0.289
0,0.034
0,0.427
0,0.831
0,1.170
0,1.365
0,1.339
0,1.039
0,0.450
0,-0.392
0,-1.392
0,-2.396
0,-3.204
0,-3.598
0,-3.378
0,-2.402
0,-0.635
0,1.817
0,4.688
0,7.558
0,9.892
0,11.112
0,10.696
0,8.300
0,3.875
0,-2.234
0,-9.230
0,-15.869
0,-20.537
0,-21.415
0,-16.696
0,-4.853
0,15.100
13,43.393
13,79.387
13,121.590
13,167.820
13,215.499
13,262.008
13,305.062
13,343.003
13,374.971
13,400.928
13,421.542
13,437.974
13,451.619
13,463.855
13,475.838
13,488.372
13,501.863
13,516.347
13,531.568
13,547.085
13,562.380
13,576.952
13,590.386
13,602.389
13,612.804
13,621.601
13,628.862
13,634.746
13,639.460
13,643.229
13,646.266
13,648.753
13,650.822
13,652.546
13,653.945
13,654.983
13,655.583
13,655.640
13,655.033
13,653.647
13,651.377
13,648.148
13,643.918
13,638.683
13,632.475
13,625.364
13,617.445
13,608.840
13,599.683
13,590.122
13,580.305
13,570.377
13,560.472
13,550.703
13,541.158
13,531.899
13,522.959
13,514.350
13,506.062
13,498.072
13,490.349
13,482.855
13,475.549
13,468.387
13,461.331
13,454.350
13,447.423
13,440.548
13,433.739
13,427.027
13,420.457
13,414.084
13,407.972
13,402.185
13,396.794
13,391.866
13,387.468
13,383.663
13,380.506
13,378.040
13,376.295
13,375.288
13,375.026
13,375.500
13,376.699
13,378.601
13,381.182
13,384.413
13,388.261
13,392.693
13,397.674
13,403.171
13,409.156
13,415.604
13,422.498
13,429.822
13,437.562
13,445.697
13,454.202
13,463.039
13,472.157
13,481.495
13,490.979
13,500.530
13,510.066
13,519.512
13,528.809
13,537.915
13,546.820
13,555.534
13,564.093
13,572.545
13,580.939
13,589.311
13,597.677
13,606.021
13,614.292
13,622.408
13,630.256
13,637.707
13,644.616
13,650.840
13,656.238
13,660.685
13,664.071
13,666.308
13,667.330
13,667.094
13,665.585
13,662.813
13,658.821
13,653.677
13,647.480
13,640.346
13,632.398
13,623.754
13,614.503
13,604.686
13,594.282
13,583.187
13,571.218
13,558.105
13,543.516
13,527.078
13,508.414
13,487.194
13,463.182
13,436.283
13,406.589
13,374.398
13,340.222
13,304.765
13,268.878
13,233.496
13,199.559
13,167.924
13,139.293
13,114.146
13,92.712
13,74.961
13,60.632
13,49.287
13,40.379
13,33.334
0,27.613
0,22.775
0,18.500
0,14.600
0,11.006
0,7.738
0,4.862
0,2.460
0,0.597
0,-0.704
0,-1.464
0,-1.752
0,-1.669
0,-1.333
0,-0.865
0,-0.374
0,0.060
0,0.381
0,0.566
0,0.620
0,0.563
0,0.431
0,0.262
0,0.089
0,-0.059
0,-0.164
0,-0.221
0,-0.231
0,-0.203
0,-0.150
0,-0.086
0,-0.022
0,0.031
0,0.068
0,0.087
0,0.088
0,0.076
0,0.055
0,0.029
0,0.004
0,-0.017
0,-0.032
0,-0.039
0,-0.040
0,-0.034
0,-0.024
0,-0.011
0,0.003
0,0.016
0,0.027
0,0.033
0,0.035
0,0.031
0,0.021
0,0.007
0,-0.012
0,-0.032
0,-0.051
0,-0.064
0,-0.068
0,-0.061
0,-0.039
0,-0.005
0,0.040
0,0.089
0,0.134
0,0.166
0,0.174
0,0.150
0,0.089
0,-0.006
0,-0.127
0,-0.257
0,-0.374
0,-0.451
0,-0.461
0,-0.382
0,-0.205
0,0.063
0,0.395
0,0.745
0,1.048
0,1.231
0,1.223
0,0.971
0,0.456
0,-0.296
0,-1.203
0,-2.132
0,-2.902
0,-3.315
0,-3.188
0,-2.390
0,-0.889
0,1.216
0,3.672
0,6.082
0,7.934
0,8.672
0,7.791
0,4.952
0,0.105
0,-6.415
0,-13.824
0,-20.884
0,-25.980
0,-27.270
0,-22.904
0,-11.285
0,8.665
14,37.284
14,74.037
14,117.515
14,165.577
14,215.617
14,264.918
14,311.015
14,352.006
14,386.744
14,414.895
14,436.862
14,453.602
14,466.402
14,476.638
14,485.575
14,494.225
14,503.282
14,513.116
14,523.825
14,535.308
14,547.343
14,559.656
14,571.969
14,584.023
14,595.590
14,606.478
14,616.524
14,625.602
14,633.621
14,640.535
14,646.342
14,651.083
14,654.831
14,657.680
14,659.722
14,661.035
14,661.662
14,661.609
14,660.841
14,659.289
14,656.866
14,653.484
14,649.072
14,643.595
14,637.061
14,629.529
14,621.104
14,611.927
14,602.160
14,591.974
14,581.532
14,570.981
14,560.450
14,550.043
14,539.841
14,529.907
14,520.281
14,510.991
14,502.044
14,493.440
14,485.168
14,477.215
14,469.565
14,462.206
14,455.132
14,448.344
14,441.849
14,435.669
14,429.831
14,424.375
14,419.347
14,414.795
14,410.766
14,407.296
14,404.414
14,402.135
14,400.459
14,399.377
14,398.870
14,398.909
14,399.458
14,400.477
14,401.919
14,403.734
14,405.876
14,408.304
14,410.986
14,413.906
14,417.058
14,420.449
14,424.094
14,428.008
14,432.205
14,436.693
14,441.471
14,446.533
14,451.867
14,457.461
14,463.301
14,469.377
14,475.678
14,482.195
14,488.920
14,495.849
14,502.976
14,510.302
14,517.826
14,525.550
14,533.478
14,541.608
14,549.938
14,558.462
14,567.166
14,576.031
14,585.030
14,594.129
14,603.287
14,612.457
14,621.584
14,630.615
14,639.491
14,648.155
14,656.552
14,664.627
14,672.330
14,679.607
14,686.403
14,692.655
14,698.296
14,703.244
14,707.413
14,710.708
14,713.033
14,714.294
14,714.409
14,713.309
14,710.948
14,707.298
14,702.353
14,696.117
14,688.600
14,679.803
14,669.705
14,658.251
14,645.345
14,630.842
14,614.555
14,596.264
14,575.740
14,552.768
14,527.189
14,498.936
14,468.071
14,434.814
14,399.564
14,362.892
14,325.524
14,288.298
14,252.099
14,217.787
14,186.118
14,157.672
14,132.797
14,111.587
14,93.887
14,79.328
14,67.398
14,57.511
14,49.098
14,41.665
14,34.851
0,28.442
0,22.372
0,16.693
0,11.533
0,7.047
0,3.373
0,0.595
0,-1.276
0,-2.305
0,-2.621
0,-2.399
0,-1.832
0,-1.104
0,-0.374
0,0.241
0,0.672
0,0.895
0,0.925
0,0.802
0,0.580
0,0.317
0,0.063
0,-0.144
0,-0.283
0,-0.347
0,-0.344
0,-0.288
0,-0.200
0,-0.101
0,-0.008
0,0.066
0,0.113
0,0.134
0,0.129
0,0.106
0,0.072
0,0.034
0,-0.001
0,-0.029
0,-0.048
0,-0.056
0,-0.055
0,-0.046
0,-0.033
0,-0.016
0,0.001
0,0.017
0,0.029
0,0.038
0,0.042
0,0.040
0,0.032
0,0.019
0,0.000
0,-0.022
0,-0.044
0,-0.064
0,-0.076
0,-0.078
0,-0.066
0,-0.039
0,0.004
0,0.056
0,0.113
0,0.163
0,0.195
0,0.199
0,0.164
0,0.088
0,-0.028
0,-0.171
0,-0.321
0,-0.451
0,-0.529
0,-0.525
0,-0.416
0,-0.194
0,0.130
0,0.522
0,0.923
0,1.256
0,1.437
0,1.386
0,1.047
0,0.405
0,-0.501
0,-1.567
0,-2.626
0,-3.468
0,-3.862
0,-3.602
0,-2.553
0,-0.695
0,1.830
0,4.708
0,7.461
0,9.491
0,10.169
0,8.947
0,5.493
0,-0.168
0,-7.551
0,-15.650
0,-22.948
0,-27.528
0,-27.256
0,-20.055
0,-4.199
0,21.385
15,56.892
15,101.524
15,153.522
15,210.366
15,269.090
15,326.681
15,380.461
15,428.403
15,469.315
15,502.876
15,529.548
15,550.383
15,566.786
15,580.269
15,592.236
15,603.824
15,615.810
15,628.592
15,642.214
15,656.443
15,670.860
15,684.961
15,698.245
15,710.286
15,720.781
15,729.574
15,736.654
15,742.127
15,746.186
15,749.060
15,750.969
15,752.087
15,752.513
15,752.264
15,751.274
15,749.413
15,746.515
15,742.404
15,736.926
15,729.973
15,721.499
15,711.531
15,700.160
15,687.536
15,673.846
15,659.301
15,644.115
15,628.496
15,612.636
15,596.709
15,580.871
15,565.260
15,549.999
15,535.201
15,520.965
15,507.384
15,494.544
15,482.524
15,471.394
15,461.218
15,452.042
15,443.900
15,436.800
15,430.732
15,425.657
15,421.515
15,418.224
15,415.681
15,413.776
15,412.390
15,411.408
15,410.725
15,410.256
15,409.937
15,409.736
15,409.648
15,409.695
15,409.920
15,410.378
15,411.126
15,412.214
15,413.676
15,415.527
15,417.756
15,420.334
15,423.209
15,426.320
15,429.595
15,432.966
15,436.371
15,439.764
15,443.117
15,446.425
15,449.709
15,453.011
15,456.389
15,459.914
15,463.657
15,467.689
15,472.066
15,476.829
15,481.999
15,487.574
15,493.526
15,499.805
15,506.341
15,513.048
15,519.831
15,526.590
15,533.229
15,539.662
15,545.807
15,551.593
15,556.952
15,561.820
15,566.130
15,569.813
15,572.801
15,575.028
15,576.437
15,576.985
15,576.652
15,575.438
15,573.369
15,570.490
15,566.856
15,562.518
15,557.504
15,551.798
15,545.324
15,537.933
15,529.398
15,519.420
15,507.648
15,493.715
15,477.276
15,458.063
15,435.936
15,410.919
15,383.232
15,353.289
15,321.689
15,289.164
15,256.523
15,224.583
15,194.095
15,165.683
15,139.802
15,116.712
15,96.486
15,79.032
15,64.135
15,51.507
15,40.835
15,31.823
0,24.218
0,17.825
0,12.505
0,8.161
0,4.726
0,2.136
0,0.320
0,-0.812
0,-1.369
0,-1.479
0,-1.277
0,-0.894
0,-0.449
0,-0.036
0,0.280
0,0.462
0,0.505
0,0.426
0,0.261
0,0.055
0,-0.143
0,-0.287
0,-0.341
0,-0.284
0,-0.108
0,0.175
0,0.540
0,0.950
0,1.361
0,1.727
0,2.008
0,2.175
0,2.212
0,2.117
0,1.901
0,1.582
0,1.184
0,0.728
0,0.237
0,-0.270
0,-0.774
0,-1.253
0,-1.682
0,-2.033
0,-2.281
0,-2.403
0,-2.386
0,-2.232
0,-1.956
0,-1.590
0,-1.174
0,-0.753
0,-0.368
0,-0.055
0,0.167
0,0.290
0,0.320
0,0.274
0,0.178
0,0.060
0,-0.051
0,-0.131
0,-0.164
0,-0.144
0,-0.073
0,0.035
0,0.158
0,0.269
0,0.340
0,0.345
0,0.268
0,0.105
0,-0.131
0,-0.409
0,-0.683
0,-0.895
0,-0.980
0,-0.884
0,-0.568
0,-0.025
0,0.714
0,1.575
0,2.447
0,3.189
0,3.655
0,3.715
0,3.286
0,2.359
0,1.010
0,-0.586
0,-2.177
0,-3.456
0,-4.109
0,-3.876
0,-2.606
0,-0.319
0,2.760
0,6.188
0,9.332
0,11.444
0,11.772
0,9.710
0,4.960
0,-2.314
0,-11.374
0,-20.861
0,-28.852
0,-33.012
0,-30.860
0,-20.103
0,0.998
16,33.286
16,76.478
16,129.070
16,188.457
16,251.218
16,313.563
16,371.839
16,423.011
16,465.031
16,497.034
16,519.352
16,533.344
16,541.110
16,545.126
16,547.867
16,551.482
16,557.550
16,566.955
16,579.872
16,595.861
16,614.029
16,633.238
16,652.301
16,670.163
16,686.017
16,699.367
16,710.036
16,718.115
16,723.891
16,727.754
16,730.109
16,731.306
16,731.587
16,731.073
16,729.767
16,727.582
16,724.380
16,720.013
16,714.359
16,707.351
16,698.991
16,689.353
16,678.580
16,666.868
16,654.447
16,641.567
16,628.470
16,615.379
16,602.483
16,589.927
16,577.807
16,566.177
16,555.052
16,544.414
16,534.222
16,524.423
16,514.961
16,505.782
16,496.843
16,488.116
16,479.588
16,471.265
16,463.165
16,455.317
16,447.754
16,440.515
16,433.637
16,427.154
16,421.097
16,415.492
16,410.360
16,405.713
16,401.561
16,397.904
16,394.738
16,392.055
16,389.842
16,388.085
16,386.766
16,385.871
16,385.384
16,385.298
16,385.609
16,386.326
16,387.465
16,389.052
16,391.120
16,393.706
16,396.841
16,400.548
16,404.837
16,409.699
16,415.109
16,421.025
16,427.395
16,434.164
16,441.279
16,448.696
16,456.390
16,464.351
16,472.594
16,481.155
16,490.082
16,499.436
16,509.272
16,519.635
16,530.546
16,541.994
16,553.935
16,566.290
16,578.950
16,591.783
16,604.645
16,617.389
16,629.872
16,641.961
16,653.538
16,664.500
16,674.763
16,684.252
16,692.906
16,700.667
16,707.484
16,713.303
16,718.067
16,721.720
16,724.203
16,725.462
16,725.451
16,724.137
16,721.503
16,717.554
16,712.314
16,705.817
16,698.105
16,689.208
16,679.127
16,667.820
16,655.184
16,641.050
16,625.184
16,607.302
16,587.103
16,564.306
16,538.697
16,510.183
16,478.831
16,444.898
16,408.844
16,371.314
16,333.101
16,295.088
16,258.167
16,223.163
16,190.762
16,161.450
16,135.491
16,112.925
16,93.598
16,77.213
16,63.388
16,51.715
16,41.813
16,33.356
0,26.094
0,19.853
0,14.526
0,10.050
0,6.390
0,3.516
0,1.386
0,-0.064
0,-0.920
0,-1.292
0,-1.302
0,-1.074
0,-0.722
0,-0.341
0,-0.001
0,0.254
0,0.408
0,0.465
0,0.442
0,0.365
0,0.260
0,0.150
0,0.049
0,-0.036
0,-0.103
0,-0.157
0,-0.202
0,-0.240
0,-0.270
0,-0.283
0,-0.268
0,-0.208
0,-0.088
0,0.104
0,0.372
0,0.713
0,1.111
0,1.543
0,1.980
0,2.389
0,2.743
0,3.016
0,3.194
0,3.268
0,3.233
0,3.093
0,2.853
0,2.526
0,2.130
0,1.690
0,1.237
0,0.803
0,0.421
0,0.118
0,-0.087
0,-0.190
0,-0.195
0,-0.121
0,0.002
0,0.139
0,0.252
0,0.305
0,0.271
0,0.133
0,-0.108
0,-0.438
0,-0.826
0,-1.229
0,-1.601
0,-1.895
0,-2.076
0,-2.124
0,-2.039
0,-1.843
0,-1.570
0,-1.265
0,-0.966
0,-0.706
0,-0.498
0,-0.338
0,-0.206
0,-0.074
0,0.087
0,0.296
0,0.551
0,0.830
0,1.083
0,1.245
0,1.243
0,1.014
0,0.522
0,-0.223
0,-1.154
0,-2.144
0,-3.013
0,-3.549
0,-3.545
0,-2.842
0,-1.372
0,0.796
0,3.431
0,6.139
0,8.392
0,9.596
0,9.187
0,6.755
0,2.175
0,-4.280
0,-11.860
0,-19.327
0,-25.021
0,-27.013
0,-23.328
0,-12.233
0,7.486
17,36.274
17,73.667
17,118.278
17,167.949
17,220.028
17,271.753
17,320.632
17,364.765
17,403.040
17,435.163
17,461.557
17,483.148
17,501.121
17,516.675
17,530.842
17,544.381
17,557.746
17,571.119
17,584.486
17,597.712
17,610.624
17,623.054
17,634.872
17,645.986
