Time	Fx1	Fy1	Fz1	COPx1	COPy1	COPz1	Ty1	Fx2	Fy2	Fz2	COPx2	COPy2	COPz2	Ty2
585	-19	308.07	27.39	2011.62	0	1146	7785.4	-0	-0	-0	2149	0	1465.7	-0
586	-0.15	314.94	25.1	2044.73	0	1140.54	7340.13	-0	-0	-0	2149	0	1465.7	-0
587	-11.52	318.6	33.19	2024.7	0	1144.15	7462.17	-0	-0	-0	2149	0	1465.7	-0
588	-6.94	310.82	26.55	2011.36	0	1143.79	7340.86	-0	-0	-0	2149	0	1465.7	-0
589	6.18	330.96	29.83	2040.8	0	1137.89	5924.49	3.81	-24.41	2.14	2586.66	0	1643.33	8905.27
590	-10.3	323.33	27.62	2007.75	0	1141.89	7337.43	3.74	-18.62	2.59	2806.64	0	1686.12	5223.57
591	7.25	333.56	31.2	2010.9	0	1143.15	6097.32	5.26	-23.04	10.07	2686.63	0	1639.23	16064.5
592	-1.83	331.57	27.31	1987.44	0	1142.44	7428.71	-0	-0	-0	2149	0	1465.7	-0
593	5.34	346.68	27.77	2009.79	0	1136.31	7991.52	-1.98	-24.41	3.43	2900.22	0	1651.9	9035.35
594	5.87	336.3	30.9	1973.76	0	1148.08	5372.76	12.21	-16.78	9.23	2365.36	0	1632.27	9651.88
595	8.24	357.82	33.11	1994.76	0	1137.11	8551.91	-0	-0	-0	2149	0	1465.7	-0
596	7.63	354.31	34.41	1989.37	0	1137.61	7745.19	4.73	-21.67	2.98	2789.39	0	1645.02	10377.8
597	6.18	362.24	30.52	1956.25	0	1139.34	4245.16	-0	-0	-0	2149	0	1465.7	-0
598	11.67	370.03	37.61	1994.38	0	1137.6	8245.59	3.13	-23.04	7.86	2820.47	0	1581.07	12748.3
599	11.6	367.89	26.32	1947.94	0	1134.3	10821.8	-0	-0	-0	2149	0	1465.7	-0
600	14.8	388.49	33.95	1963.48	0	1136.23	965.2	1.22	-27.31	7.93	2441.63	0	1637.3	10038.4
601	10.83	374.3	31.66	1945.07	0	1138.45	11184.3	-0	-0	-0	2149	0	1465.7	-0
602	24.64	402.53	34.03	1955	0	1135.37	8021.32	-0.38	-20.45	6.41	2944.8	0	1547.28	13858
603	13.66	389.1	32.04	1924.66	0	1142.58	6362.06	2.59	-19.23	4.2	2713.64	0	1683.6	6638.24
604	25.94	415.65	35.93	1943.92	0	1132.3	8101.03	-0	-0	-0	2149	0	1465.7	-0
605	26.7	414.12	40.28	1917.32	0	1141.94	3264.64	7.78	-21.36	4.73	2357.82	0	1639.31	9813.31
606	26.93	425.11	31.05	1912.69	0	1134.92	10779.7	-0	-0	-0	2149	0	1465.7	-0
607	39.98	443.12	37.54	1938.23	0	1131.75	5136.38	3.36	-24.57	9.31	2588.57	0	1619.17	9839.36
608	30.52	437.62	34.94	1872.64	0	1142.76	9002.92	7.02	-18.62	2.14	2646.62	0	1661.9	6487.99
609	45.85	471.04	39.98	1924.51	0	1131.31	4623.68	-0.61	-17.24	6.79	3005.28	0	1649.7	13354.3
610	37.92	472.87	33.26	1898.15	0	1137.06	9838.86	5.72	-21.82	6.03	2470.24	0	1664.35	8163.8
611	49.44	490.57	44.86	1891.26	0	1142.23	3305.3	2.06	-16.78	1.75	2956.25	0	1691.22	8647.05
612	50.58	504.61	34.48	1898.58	0	1130.25	7286.01	6.03	-16.78	8.77	2749.07	0	1605.4	13173.5
613	40.44	504.15	39.06	1869.09	0	1143.53	7772.37	2.9	-20.75	6.79	2876.32	0	1617.39	11863.8
614	67.52	534.82	38.15	1890.89	0	1134.91	5208.87	-0	-20.75	3.59	2849	0	1632.58	9399.41
615	46.31	536.19	39.52	1855.42	0	1140.11	7708.12	11.9	-19.99	5.19	2375.95	0	1689.54	7844.65
616	68.36	543.37	38.68	1860.83	0	1141.04	7356	-0	-0	-0	2149	0	1465.7	-0
617	68.13	569.92	38.15	1869.37	0	1136.11	9432.62	3.36	-25.63	7.1	2761.32	0	1588.48	14063.7
618	61.26	568.7	41.89	1821.58	0	1143.04	5374.71	-0	-0	-0	2149	0	1465.7	-0
619	96.44	600.59	46.08	1871.94	0	1137.73	3963.79	-3.28	-27.77	5.87	2604.62	0	1642.34	9455.04
620	63.48	596.16	42.57	1829.46	0	1144.36	7799.38	11.06	-15.41	4.43	2624.37	0	1674.69	7805.1
621	99.64	623.02	38.68	1831.36	0	1136.6	5330.48	-0	-0	-0	2149	0	1465.7	-0
622	93.23	629.73	49.21	1838.96	0	1140.19	6087.69	9.99	-23.04	7.48	2376.27	0	1630.98	9266.13
623	91.63	629.73	38.76	1815.66	0	1140.61	9335.85	-0	-0	-0	2149	0	1465.7	-0
624	118.03	658.87	45.39	1830.84	0	1137.35	2208.71	0.31	-26.7	6.64	2784.83	0	1572.11	11944.8
625	91.86	633.85	39.52	1789.26	0	1144.3	12748	-0	-0	-0	2149	0	1465.7	-0
626	127.26	672.45	49.44	1829.47	0	1139.56	3721.05	-5.26	-23.96	4.35	2811.53	0	1648.65	9774.86
627	110.63	649.72	42.95	1780.63	0	1145.33	8914.4	-0	-0	-0	2149	0	1465.7	-0
628	125.2	675.05	46.46	1800.06	0	1140.93	7212.85	-1.22	-29.75	7.25	2751.15	0	1546.07	10750
629	130.23	663.3	46.62	1788.22	0	1148.03	2426.75	-0	-0	-0	2149	0	1465.7	-0
630	129.09	670.01	37	1777.33	0	1139.85	11126.7	-0	-22.43	4.88	2718.39	0	1640.81	8761.66
631	142.97	683.59	48.22	1789.99	0	1142.85	3598.19	4.04	-21.97	4.27	2824.02	0	1624.19	9146.13
632	138.32	657.2	40.05	1758.68	0	1149.17	7502.15	-0	-0	-0	2149	0	1465.7	-0
633	150.83	685.42	42.88	1780.17	0	1138.47	7255.1	1.22	-23.65	4.88	2863.71	0	1608.83	9287.98
634	144.04	652.62	38.07	1748.17	0	1147.83	9521.93	-0	-0	-0	2149	0	1465.7	-0
635	163.65	659.64	40.13	1757.56	0	1144.28	3631.79	-2.67	-29.75	5.04	2710.86	0	1588.21	7039.31
636	151.29	648.96	39.98	1743.63	0	1143.75	11998.3	-0	-0	-0	2149	0	1465.7	-0
637	159.61	638.73	37.61	1743.53	0	1146.07	6188.61	-2.29	-30.52	6.03	2782.13	0	1590.74	13059.8
638	170.44	625.61	37.31	1737.96	0	1143.07	5658.79	-0	-0	-0	2149	0	1465.7	-0
639	157.09	609.28	41.58	1724.89	0	1147.2	11594.7	4.5	-26.86	7.48	2473.76	0	1585.21	8797.65
640	172.27	600.43	36.62	1729.64	0	1142.94	6855.06	-0	-0	-0	2149	0	1465.7	-0
641	163.12	574.95	35.32	1717.37	0	1142.8	11460.2	-0	-0	-0	2149	0	1465.7	-0
642	165.79	554.66	42.57	1709.71	0	1150.19	5069.7	-0	-0	-0	2149	0	1465.7	-0
643	169.91	531.31	35.17	1704.8	0	1145.52	8377.18	-0	-0	-0	2149	0	1465.7	-0
644	160.9	507.66	39.29	1712.55	0	1144.24	10871.9	-0	-0	-0	2149	0	1465.7	-0
645	163.73	460.66	36.62	1673.01	0	1154.65	3308.57	-46.39	453.49	-36.32	2361.87	0	1280.09	12396.4
646	157.62	455.02	31.28	1705.17	0	1142.34	7413.6	-70.8	444.18	58.21	2400.3	0	1280.49	39326.6
647	141.14	401.61	28.61	1689.83	0	1151.37	11827.1	-7.93	429.08	-6.56	2353.99	0	1269.55	-5485.58
648	152.59	363.62	33.72	1654.46	0	1157.56	-1382.02	-42.5	361.94	17.24	2438.47	0	1266.64	-15243.9
649	135.35	332.79	20.68	1699.67	0	1148.2	5096.53	-32.96	427.25	110.32	2335.27	0	1273.47	66370.2
650	111.31	278.47	14.57	1663.11	0	1162.7	11869.6	-40.66	440.98	84.3	2394.19	0	1276.79	32656.1
651	122.15	249.18	18.69	1653.17	0	1155.22	257.29	-64.7	535.74	1.68	2366.87	0	1269.56	-14267
652	75.99	212.25	8.32	1697.79	0	1168.33	4396.74	-80.95	547.49	44.94	2374.76	0	1274.66	35046.4
653	74.16	175.93	-1.83	1666.77	0	1169.36	9468.73	-115.66	596.47	34.87	2353.28	0	1291.31	15861.1
654	52.11	153.81	2.29	1646.15	0	1171.42	1476.24	-135.73	547.64	-17.09	2364.03	0	1267.72	6052.21
655	6.41	128.17	-1.3	1608.8	0	1211.82	1596.16	-155.49	616.76	-1.07	2344.08	0	1289.95	25760.5
656	44.86	129.7	-21.59	1717.25	0	1155.91	12026	-167.16	614.32	15.49	2374.18	0	1284.77	4180.04
657	-0	-0	-0	2149	0	976.7	-0	-137.02	684.81	-50.89	2373.98	0	1285.4	13351.1
658	12.74	88.81	-8.39	1674.52	0	1186.75	5488.09	-166.93	738.68	-34.56	2339.76	0	1293.67	17471.6
659	22.13	76.14	-13.05	1726.3	0	1165.5	9426.83	-168.23	732.12	-13.66	2369.02	0	1292.83	5563.63
660	-0	-0	-0	2149	0	976.7	-0	-180.21	769.96	-67.14	2337.21	0	1290.53	19306.6
661	23.5	54.17	10.22	1924.8	0	1172.45	-2363.31	-184.02	746.77	-54.47	2357.52	0	1289.34	17167.3
662	-0	-0	-0	2149	0	976.7	-0	-174.48	797.73	-37.46	2343.96	0	1296.17	11270.9
663	10.38	29.14	-6.87	2209.31	0	1218.39	1011.23	-196.53	798.03	-56.92	2327.07	0	1295.35	18048.2
664	-0	-0	-0	2149	0	976.7	-0	-176.7	842.59	-69.58	2346.76	0	1292.94	9699.81
665	-0	-0	-0	2149	0	976.7	-0	-183.64	848.39	-24.34	2336.26	0	1296.62	7179.12
666	-0	-0	-0	2149	0	976.7	-0	-174.87	887.45	-23.57	2320.87	0	1300.89	28113.8
667	-0	-0	-0	2149	0	976.7	-0	-158.69	864.11	-41.12	2329.06	0	1293.59	12207.6
668	-0	-0	-0	2149	0	976.7	-0	-158.23	883.03	-29.45	2316.43	0	1299.31	7422.91
669	-0	-0	-0	2149	0	976.7	-0	-152.44	890.35	-26.63	2310.77	0	1302.25	25189.4
670	-0	-0	-0	2149	0	976.7	-0	-161.44	869.29	-45.55	2306.84	0	1294.58	9292.24
671	-0	-0	-0	2149	0	976.7	-0	-146.41	883.64	-45.47	2312.72	0	1300.92	11801.7
672	-0	-0	-0	2149	0	976.7	-0	-155.49	862.27	-33.42	2291.35	0	1299.21	19295.3
673	-0	-0	-0	2149	0	976.7	-0	-142.14	870.21	-40.44	2296.38	0	1301.29	10946.4
674	-0	-0	-0	2149	0	976.7	-0	-132.98	864.41	-46.92	2291.14	0	1302.59	9585.11
675	-0	-0	-0	2149	0	976.7	-0	-128.4	856.32	-30.29	2282.1	0	1303.59	18131.8
676	-9.08	-17.24	-10.99	2630.35	0	906.97	-1517.84	-119.25	841.83	-27.69	2284.69	0	1304.82	13548
677	-0	-0	-0	2149	0	976.7	-0	-121.46	827.64	-44.86	2273.64	0	1301.91	11803.2
678	-5.34	-15.41	-6.03	2149.25	0	940.06	6479.32	-111.54	810.55	-37.46	2276.45	0	1303.73	16011
679	-0	-0	-0	2149	0	976.7	-0	-110.24	787.35	-30.52	2257.29	0	1306.62	10107
680	-0	-0	-0	2149	0	976.7	-0	-104.06	776.52	-42.88	2258.27	0	1308.48	16150.8
681	-0	-0	-0	2149	0	976.7	-0	-104.37	743.26	-45.85	2259.09	0	1304.16	13208.6
682	-0	-0	-0	2149	0	976.7	-0	-90.94	726.62	-37.16	2256.78	0	1308.99	10006.7
683	-0	-0	-0	2149	0	976.7	-0	-92.09	710.6	-45.24	2242.03	0	1310.17	14809.3
684	-0	-0	-0	2149	0	976.7	-0	-88.81	679.63	-53.1	2239.41	0	1308.11	9185.21
685	-0	-0	-0	2149	0	976.7	-0	-72.71	662.23	-41.73	2237.77	0	1310.75	11039.6
686	-0	-0	-0	2149	0	976.7	-0	-77.74	642.7	-45.32	2233.51	0	1314.48	15372.5
687	-0	-0	-0	2149	0	976.7	-0	-68.36	614.62	-55.54	2220.52	0	1312.42	12517.4
688	-7.4	-20.14	-4.43	2369.66	0	935.86	3617.17	-62.48	597.69	-49.67	2231.25	0	1314.3	10005.2
689	-0	-0	-0	2149	0	976.7	-0	-68.66	567.02	-45.85	2212.74	0	1314.93	10803.1
690	-9.69	-25.48	-3.66	2524.16	0	905.02	3704.03	-48.6	559.69	-57.68	2221.53	0	1319.2	12379.6
691	-0	-0	-0	2149	0	976.7	-0	-60.65	514.53	-51.73	2199.31	0	1314.4	8287.17
692	-6.87	-22.74	-6.71	2214.6	0	889.14	5753.79	-45.32	519.56	-46.92	2215.45	0	1321	12218
693	-0	-0	-0	2149	0	976.7	-0	-46.62	476.68	-54.86	2208.1	0	1314.21	12739.2
694	-0	-0	-0	2149	0	976.7	-0	-44.4	476.84	-53.1	2190.71	0	1323.27	9052.38
695	-0	-0	-0	2149	0	976.7	-0	-38.3	447.24	-44.56	2196.74	0	1320.65	10293.3
696	-0	-0	-0	2149	0	976.7	-0	-37.54	428.92	-52.87	2178.32	0	1321.85	10685
697	-14.8	-21.97	-5.42	2686.88	0	944	3441.44	-27.24	422.82	-48.37	2192.1	0	1327.43	10769.8
698	-0	-0	-0	2149	0	976.7	-0	-38.68	384.06	-45.32	2165.73	0	1314.4	8327.84
699	-12.74	-28.23	-8.24	2280.64	0	923.21	5693.98	-17.4	394.29	-45.93	2179.92	0	1329.92	12300.6
700	-0	-0	-0	2149	0	976.7	-0	-29.37	359.8	-42.65	2150.24	0	1323.12	11883.7
701	-0	-0	-0	2149	0	976.7	-0	-22.28	356.75	-42.11	2155.85	0	1327.55	7455.66
702	-0	-0	-0	2149	0	976.7	-0	-19.61	332.49	-37	2141.37	0	1330.14	6737.55
703	-0	-0	-0	2149	0	976.7	-0	-22.2	326.69	-44.17	2142.52	0	1317.6	12759.8
704	-12.28	-18.92	-2.14	2471.64	0	838.22	5752.04	-7.55	314.33	-35.32	2165.14	0	1327.89	7303.22
705	-0	-0	-0	2149	0	976.7	-0	-18.31	299.53	-36.54	2132.04	0	1321.24	7998.22
706	-0	-0	-0	2149	0	976.7	-0	-8.7	296.94	-39.14	2133.66	0	1324.53	12449.3
707	-0	-0	-0	2149	0	976.7	-0	-10.22	278.63	-31.51	2104.53	0	1328.58	6815.4
708	-0	-0	-0	2149	0	976.7	-0	-7.93	278.93	-35.48	2127.35	0	1324.41	10894.9
709	-0	-0	-0	2149	0	976.7	-0	-7.1	258.33	-30.67	2110.49	0	1317.23	7360.38
710	-0	-0	-0	2149	0	976.7	-0	-5.87	264.13	-31.66	2093.03	0	1329.23	9926.36
711	-6.94	-17.7	0.61	2447.99	0	746.11	6982.54	-9	246.58	-29.45	2081.13	0	1318.6	11228
712	-0	-0	-0	2149	0	976.7	-0	-4.04	243.07	-29.22	2081.39	0	1321.15	6946.8
713	-0	-0	-0	2149	0	976.7	-0	-2.37	254.21	-28.38	2096.88	0	1329.62	11416.4
714	-0	-0	-0	2149	0	976.7	-0	-9.92	228.73	-24.8	2047.82	0	1316.31	11335.3
715	-0	-0	-0	2149	0	976.7	-0	2.21	240.17	-28.38	2072.52	0	1327.48	10185.8
716	-6.26	-17.55	-4.2	2416.09	0	969.9	2989.06	-6.33	234.68	-23.8	2070.96	0	1323.56	9550.59
717	-0	-0	-0	2149	0	976.7	-0	-0	231.78	-23.04	2057.95	0	1323.4	9681.41
718	2.21	-23.35	-1.22	1801.83	0	873.37	6645.53	-0	233.31	-23.96	2049.52	0	1328.48	11889.3
719	-0	-0	-0	2149	0	976.7	-0	-3.43	218.2	-23.04	2019.11	0	1309.39	10243
720	-1.91	-21.06	-3.81	2537.32	0	866.85	3457.11	5.04	234.53	-24.34	2053.49	0	1320.51	8193.15
721	-0	-0	-0	2149	0	976.7	-0	1.37	222.63	-20.9	2024.97	0	1317.64	9706.44
722	-0	-0	-0	2149	0	976.7	-0	9.16	234.68	-21.74	2024.1	0	1321.09	13916.8
723	-0	-0	-0	2149	0	976.7	-0	3.59	228.27	-22.28	2011.8	0	1310.68	8969.78
724	-0	-0	-0	2149	0	976.7	-0	14.95	240.63	-22.96	2018.99	0	1317.29	11364
725	-5.26	-22.89	-4.27	2255.12	0	829.83	5240.68	13.12	245.82	-21.9	2023.98	0	1320.65	10339.8
726	-0	-0	-0	2149	0	976.7	-0	14.11	242.31	-23.19	2020.15	0	1314.63	8001.15
727	-11.44	-19.38	-6.41	2442.11	0	905.98	3785.8	20.22	267.33	-22.35	2005.39	0	1321.6	13745.1
728	-0	-0	-0	2149	0	976.7	-0	7.78	254.21	-20.6	1975.51	0	1317.48	9135.97
729	-0	-0	-0	2149	0	976.7	-0	28.92	286.87	-21.44	2019.02	0	1330.85	13582.5
730	-0	-0	-0	2149	0	976.7	-0	11.9	280.76	-19.99	1963.55	0	1314.02	7870.37
731	-0	-0	-0	2149	0	976.7	-0	25.33	302.12	-24.41	1988.44	0	1317.84	13881.3
732	-0	-0	-0	2149	0	976.7	-0	26.17	327.15	-23.57	1992.36	0	1326.67	12614.1
733	-0	-0	-0	2149	0	976.7	-0	25.33	324.55	-20.45	1972.31	0	1312.83	10984.8
734	-5.72	-21.21	-7.63	2427.15	0	938.74	3232.04	39.75	352.48	-16.86	1991.47	0	1325.19	14810.4
735	-0	-0	-0	2149	0	976.7	-0	32.27	369.42	-21.51	1955.47	0	1322.76	13979.2
736	-6.1	-21.51	-2.9	2518.5	0	842.1	5587.1	43.72	392.3	-16.48	1996.84	0	1322.42	13290.7
737	-0	-0	-0	2149	0	976.7	-0	33.34	399.93	-19.61	1957.16	0	1317.85	12634.8
738	-0	-0	-0	2149	0	976.7	-0	45.78	435.94	-20.29	1973.57	0	1324.03	16576
739	-0	-0	-0	2149	0	976.7	-0	42.11	436.55	-11.6	1956.21	0	1322.95	12622
740	-0	-0	-0	2149	0	976.7	-0	42.27	471.19	-22.58	1955.27	0	1321.65	14020.7
741	-10.3	-21.51	-2.98	2447.67	0	819.11	3477.62	49.29	479.89	-20.14	1961.51	0	1319.36	15397
742	-0	-0	-0	2149	0	976.7	-0	45.17	501.86	-19.68	1942.35	0	1321.44	15866.9
743	-0	-0	-0	2149	0	976.7	-0	53.86	524.9	-23.8	1944.03	0	1324.23	13564.3
744	-0	-0	-0	2149	0	976.7	-0	54.4	533.29	-19.38	1932.19	0	1320.32	15944.5
745	-0	-0	-0	2149	0	976.7	-0	55.69	560.61	-20.68	1928.55	0	1325.93	15324.4
746	-13.05	-22.58	0.08	2073.88	0	818.11	6535.25	65.54	567.63	-23.42	1933.1	0	1319.04	17143.6
747	-0	-0	-0	2149	0	976.7	-0	61.34	587.92	-28.08	1926.19	0	1317.18	15195.5
748	-0	-0	-0	2149	0	976.7	-0	76.68	607.6	-24.19	1913.68	0	1322.24	18744.5
749	-0	-0	-0	2149	0	976.7	-0	76.75	617.83	-20.14	1912.56	0	1323.24	16036.5
750	-0	-0	-0	2149	0	976.7	-0	78.43	631.71	-28.38	1905.16	0	1319.98	15221.4
751	-9.54	-17.55	-5.19	2307.59	0	990.31	6904	91.55	649.41	-26.17	1897.54	0	1322.7	19588.6
752	-0	-0	-0	2149	0	976.7	-0	87.2	657.81	-29.98	1890.65	0	1321.97	15339.9
753	-6.26	-21.67	-3.2	2368.82	0	859.16	3727.34	97.66	671.84	-28.69	1890.38	0	1320.6	16633.1
754	-0	-0	-0	2149	0	976.7	-0	98.19	679.02	-31.66	1876.79	0	1321.32	14742.5
755	0.46	-18.31	-5.26	2555.29	0	883.85	2881.24	107.8	705.11	-32.42	1889.08	0	1324.33	19034.3
756	-0	-0	-0	2149	0	976.7	-0	108.41	692.6	-27.92	1858.88	0	1320.9	15980
757	-0	-0	-0	2149	0	976.7	-0	118.48	721.74	-39.67	1878.61	0	1321.72	17698.5
758	-0	-0	-0	2149	0	976.7	-0	118.56	708.01	-32.27	1855.99	0	1320.52	14959.6
759	-0	-0	-0	2149	0	976.7	-0	129.47	735.78	-35.86	1860.35	0	1323.33	16559.3
760	-0.61	-22.13	-7.71	2468.72	0	942.37	5132.85	124.82	724.49	-35.71	1849.73	0	1322.38	13647.6
761	-0	-0	-0	2149	0	976.7	-0	131.99	722.96	-40.51	1837.13	0	1317.19	18449.1
762	-4.27	-24.26	-8.32	2177.43	0	957.4	5808.13	137.71	738.53	-41.58	1840.06	0	1321.65	15602.3
763	-0	-0	-0	2149	0	976.7	-0	141.53	726.32	-40.44	1827.72	0	1319.31	15837.7
764	-0	-0	-0	2149	0	976.7	-0	150.07	735.17	-40.51	1831.39	0	1321.87	17977.9
765	-0	-0	-0	2149	0	976.7	-0	141.68	724.64	-40.44	1809.86	0	1320.52	11566
766	-0	-0	-0	2149	0	976.7	-0	159.45	725.86	-40.59	1816.68	0	1322.38	15061
767	-2.06	-20.45	-2.21	1925.14	0	843.53	7458.3	154.65	719.3	-42.11	1810.39	0	1319.93	14811.6
768	-0	-0	-0	2149	0	976.7	-0	160.22	706.33	-43.95	1801.64	0	1318.59	13375.4
769	-10.6	-22.74	-6.33	2560.69	0	893.92	4074.07	171.97	695.04	-40.44	1801.38	0	1318.8	14317.5
770	-0	-0	-0	2149	0	976.7	-0	160.22	680.39	-41.58	1780.54	0	1319.64	9776.62
771	-8.09	-19.07	-4.81	2599.36	0	959.48	7176.21	178.15	673.37	-39.83	1795.91	0	1323.32	12814.8
772	-0	-0	-0	2149	0	976.7	-0	166.93	644.68	-40.05	1756.93	0	1316.94	12154.2
773	-0	-0	-0	2149	0	976.7	-0	180.05	633.24	-38.45	1780.11	0	1320.02	7202.96
774	-0	-0	-0	2149	0	976.7	-0	179.14	602.87	-40.97	1757.03	0	1317.15	14111.1
775	-0	-0	-0	2149	0	976.7	-0	179.6	588.68	-37.08	1751.87	0	1319.86	9684.52
776	-0	-0	-0	2149	0	976.7	-0	182.72	560.76	-31.59	1759.36	0	1318.2	8603.75
777	-0	-0	-0	2149	0	976.7	-0	174.71	523.99	-38.07	1728.55	0	1314.63	13239.2
778	-0	-0	-0	2149	0	976.7	-0	179.9	502.93	-33.8	1744.17	0	1316.84	10730.5
779	-82.24	686.65	83.01	2374.31	0	1186.51	13952.3	168.76	450.74	-36.54	1697.13	0	1304.56	12215.5
780	-74.23	562.74	-129.24	2487.59	0	1167.28	-49765.8	172.96	454.1	-21.36	1771.38	0	1323.42	7443.89
781	-0	-0	-0	2149	0	976.7	-0	145.72	378.88	-26.78	1681.03	0	1309.23	7579.4
782	-29.91	476.07	23.73	2470.88	0	1194.54	52784.3	171.28	349.27	-36.7	1682.04	0	1304.98	22251.1
783	-59.81	557.25	-185.01	2402.26	0	1184.22	-95417.4	133.13	303.65	5.34	1690.15	0	1317	-2137
784	-42.57	565.19	-90.26	2341.39	0	1190.13	48034	107.12	266.57	-18.54	1677.24	0	1297.95	7127.77
785	-112.53	674.9	33.04	2431.58	0	1170.68	56564.1	137.33	219.57	-26.7	1662.55	0	1303.99	28299.8
786	-136.87	606.54	-45.17	2348.11	0	1193.46	-46589.3	72.78	174.71	25.71	1577.34	0	1302.17	-12140
787	-112.84	611.27	-44.17	2379.53	0	1167.71	36020.5	68.13	154.11	4.2	1691.27	0	1308.86	2790.94
788	-196.91	591.28	39.06	2402.61	0	1190.17	19898.3	61.19	104.68	-20.68	1445.52	0	1231.61	41425.1
789	-69.89	555.11	3.51	2370.59	0	1177.86	-8663.85	4.2	114.59	29.98	1595.75	0	1293.18	-11297
790	-124.59	586.4	15.11	2376.6	0	1182.3	44359.9	24.11	83.31	30.59	1487.77	0	1288.84	-8024.36
791	-151.9	657.96	-0.46	2382.46	0	1173.62	2646.58	-0	-0	-0	2149	0	1465.7	-0
792	-106.35	840.91	37.31	2367.19	0	1173.12	7885.16	-21.74	54.78	19.76	1358.92	0	1271.21	-24003.1
793	-228.73	886.38	-25.56	2365.46	0	1158.25	18463.2	31.74	41.66	25.63	1298.52	0	1235.33	-674.29
794	-180.44	789.03	16.17	2360.4	0	1170.48	-22354	-0	-0	-0	2149	0	1465.7	-0
795	-158.77	729.68	115.51	2345.86	0	1175.59	35477.9	-0	-0	-0	2149	0	1465.7	-0
796	-222.78	706.33	22.35	2360.19	0	1168.34	24439	-0	-0	-0	2149	0	1465.7	-0
797	-138.7	767.67	0.46	2355.41	0	1165.53	-30784	-0	-0	-0	2149	0	1465.7	-0
798	-186.16	782.47	79.12	2341.84	0	1167.01	23327.8	-0	-0	-0	2149	0	1465.7	-0
799	-167.92	831.15	67.37	2353.96	0	1162.08	-6215.32	-0	-0	-0	2149	0	1465.7	-0
800	-113.37	786.9	22.96	2331.19	0	1163.8	-1338	-15.49	-19.23	9.46	2499.18	0	1629.89	13109.1
801	-169.75	802.46	92.16	2335.16	0	1160.12	29058.3	21.82	-22.89	-15.03	2888.03	0	1670.22	-3409.07
802	-135.35	806.58	77.51	2333.43	0	1159.99	-19133	-0	-0	-0	2149	0	1465.7	-0
803	-139.85	778.66	39.9	2308.9	0	1163.09	9383.86	-4.2	-30.21	15.64	2548.05	0	1598.66	11432.9
804	-151.67	805.21	62.87	2342.4	0	1156.99	15019	-0	-0	-0	2149	0	1465.7	-0
805	-134.28	768.43	81.71	2303.88	0	1165.99	-14448.6	-12.51	-27.77	19.23	2187.63	0	1560.95	10826.4
806	-133.97	793.3	70.95	2309.13	0	1159.16	15826	-0	-0	-0	2149	0	1465.7	-0
807	-136.95	787.81	42.72	2329.79	0	1155.64	6120.12	-0	-0	-0	2149	0	1465.7	-0
808	-131.45	784.91	74.31	2281.48	0	1159.01	-5062.23	-4.2	-22.74	5.8	2320.23	0	1624.34	11106.4
809	-122.76	757.29	85.14	2316.24	0	1162.4	13673.2	-0	-0	-0	2149	0	1465.7	-0
810	-125.58	775.15	47.3	2302.63	0	1149.87	4811.88	6.48	-22.58	-0.38	2401.45	0	1627.87	14183.7
811	-120.16	726.01	61.26	2276.03	0	1160.67	8024.52	-0	-0	-0	2149	0	1465.7	-0
812	-115.36	743.41	89.11	2306.77	0	1155.81	13313.6	11.6	-20.75	18.16	2817.09	0	1603.66	12662.5
813	-122.99	715.48	55.24	2281.35	0	1153.66	6072.67	-1.22	-22.43	4.2	2474.31	0	1642.97	14460.8
814	-103.23	686.19	54.32	2272.67	0	1154.67	10682.9	-0	-0	-0	2149	0	1465.7	-0
815	-111.69	713.35	78.28	2285.03	0	1145.88	8971.78	11.6	-28.69	11.83	2366.34	0	1577.52	6555.76
816	-100.4	642.09	61.8	2262.81	0	1160.7	6708.09	-0	-0	-0	2149	0	1465.7	-0
817	-84.99	679.02	58.06	2266.27	0	1143.8	11642.1	9.69	-21.82	-2.44	2859.12	0	1687.65	5306.19
818	-106.05	636.6	61.04	2265.68	0	1151.61	11949.9	8.32	-18.46	12.66	2551.33	0	1590.97	12101.7
819	-69.66	625	66.68	2249.09	0	1151.74	4131.21	-0	-0	-0	2149	0	1465.7	-0
820	-87.36	609.74	57.37	2259.06	0	1150.21	14318.5	-0	-0	-0	2149	0	1465.7	-0
821	-86.36	572.81	47.76	2241.73	0	1155.9	9840.51	-0	-0	-0	2149	0	1465.7	-0
822	-56.23	583.8	61.8	2241.39	0	1146.81	6553.54	-2.06	-21.36	11.6	2816.16	0	1591.63	15308.2
823	-86.9	533.91	51.57	2231.3	0	1156.91	14440.3	9	-16.17	-1.91	2825.56	0	1708.11	3406.96
824	-51.42	553.44	47.45	2244.79	0	1142.55	4192.49	-0	-0	-0	2149	0	1465.7	-0
825	-63.71	500.79	50.51	2225.03	0	1155.46	15190.3	10.38	-17.09	11.98	2461.32	0	1655.78	9577.34
826	-57.22	516.82	53.1	2227.32	0	1143.57	7042.86	-2.75	-24.72	-0.31	2732.15	0	1631.72	7636.74
827	-47.61	490.42	43.33	2216.31	0	1143.94	6639.03	-0	-0	-0	2149	0	1465.7	-0
828	-49.9	466.77	46.39	2236.22	0	1152.4	13951	2.67	-32.04	9.31	2649.65	0	1566.25	8595.71
