Time	Fx1	Fy1	Fz1	COPx1	COPy1	COPz1	Ty1	Fx2	Fy2	Fz2	COPx2	COPy2	COPz2	Ty2
971	-19.76	418.09	25.48	2037.78	0	1156.88	7709.92	-0	-0	-0	2149	0	1465.7	-0
972	-15.41	431.82	26.4	2054.68	0	1152.28	8981.38	-0	-0	-0	2149	0	1465.7	-0
973	-26.63	420.84	25.56	2043.41	0	1155.39	11451.4	-0	-0	-0	2149	0	1465.7	-0
974	-12.66	428.31	22.28	2042	0	1151.21	6840.7	0.53	-28.99	4.58	2625.57	0	1693.17	15342.9
975	-21.21	424.65	23.8	2039.63	0	1155.49	9760.52	-0	-0	-0	2149	0	1465.7	-0
976	-15.11	427.86	20.22	2025.93	0	1151.14	8280.86	1.3	-24.57	10.91	2992.31	0	1650.8	23123
977	-9.99	425.26	23.12	2029.7	0	1154.23	6991.77	-0	-0	-0	2149	0	1465.7	-0
978	-24.19	429.38	25.18	2033.09	0	1154.62	12098.8	-0	-0	-0	2149	0	1465.7	-0
979	-6.03	426.94	20.45	2017.34	0	1153.47	7375.79	-0	-0	-0	2149	0	1465.7	-0
980	-12.28	436.55	23.65	2026.77	0	1148.44	8657.93	-0	-0	-0	2149	0	1465.7	-0
981	-18.08	433.81	21.21	2019.11	0	1147.73	10270.4	6.26	-24.41	6.26	2880.16	0	1697.04	18395.3
982	-4.73	439.91	21.82	2013.32	0	1147.21	6853.72	-0	-0	-0	2149	0	1465.7	-0
983	-16.94	437.32	24.95	2015.2	0	1150.12	10421.2	-0	-0	-0	2149	0	1465.7	-0
984	-6.71	433.96	21.06	2009.11	0	1147.31	6941.77	-0	-0	-0	2149	0	1465.7	-0
985	-7.93	439.15	21.97	2000.08	0	1148.89	5271.28	-1.91	-23.35	9.23	2876.37	0	1679.89	18264.1
986	-16.48	435.94	24.49	1999.99	0	1150.54	11040.1	-0	-0	-0	2149	0	1465.7	-0
987	1.3	436.55	23.42	2005.7	0	1150.88	4914.54	-0	-0	-0	2149	0	1465.7	-0
988	-11.14	444.64	23.35	1999.21	0	1144.15	6827.46	-0	-0	-0	2149	0	1465.7	-0
989	-9.31	442.66	19.53	1983.88	0	1141.38	11128.7	2.82	-24.26	7.86	2907.63	0	1651.95	19358.7
990	0.53	448.61	25.48	1990.24	0	1144.5	3715.46	-0	-0	-0	2149	0	1465.7	-0
991	-11.37	450.13	24.57	2002.79	0	1139.94	9769.49	-0	-0	-0	2149	0	1465.7	-0
992	0.31	449.07	22.43	1977.79	0	1142.11	5907.5	-0	-0	-0	2149	0	1465.7	-0
993	-1.14	447.08	26.02	1977.7	0	1147.46	6858.26	-0	-0	-0	2149	0	1465.7	-0
994	-13.12	452.73	27.39	1991.13	0	1143.35	10443.6	-0	-0	-0	2149	0	1465.7	-0
995	5.49	455.93	23.8	1973.14	0	1140.94	6028.08	-0	-0	-0	2149	0	1465.7	-0
996	-0.61	457.15	28.23	1980.36	0	1142.84	6978.95	-0	-0	-0	2149	0	1465.7	-0
997	-9.23	460.97	27.24	1968.73	0	1138.92	11259	-0	-0	-0	2149	0	1465.7	-0
998	5.04	467.22	25.86	1963.47	0	1136.31	7174.05	-0	-0	-0	2149	0	1465.7	-0
999	-3.05	469.06	28.23	1977.33	0	1138.88	8734.96	13.5	-25.48	8.16	2917.7	0	1621.56	17179.5
1000	2.59	468.14	25.41	1951.04	0	1137.14	7634.13	-0	-0	-0	2149	0	1465.7	-0
1001	2.14	471.04	28.69	1948	0	1139.86	6549.92	9.31	-24.57	8.09	2669.4	0	1674.26	15469.7
1002	-2.75	474.85	29.45	1972.31	0	1141.04	10701	-0	-0	-0	2149	0	1465.7	-0
1003	11.9	472.72	26.47	1947.63	0	1140.85	5043.85	-0	-0	-0	2149	0	1465.7	-0
1004	-0	483.7	30.36	1944.27	0	1137.17	6890.62	-0	-0	-0	2149	0	1465.7	-0
1005	4.73	484.47	31.81	1952.89	0	1139.17	9184.62	-0	-0	-0	2149	0	1465.7	-0
1006	12.74	491.03	28.99	1941	0	1138.17	6791.1	-0	-0	-0	2149	0	1465.7	-0
1007	4.2	500.03	30.9	1950.74	0	1135.45	7729.31	-0	-0	-0	2149	0	1465.7	-0
1008	12.28	499.57	28.38	1925.73	0	1134.6	7629.26	-2.37	-26.55	4.5	2956.08	0	1630.01	16348.2
1009	13.73	510.25	30.59	1934.33	0	1136.36	7380.57	-0	-0	-0	2149	0	1465.7	-0
1010	7.1	513.15	31.81	1933.6	0	1136.95	11228.5	-0	-0	-0	2149	0	1465.7	-0
1011	20.75	516.51	31.81	1922.93	0	1139.13	3932.99	-0	-0	-0	2149	0	1465.7	-0
1012	14.34	525.51	32.42	1917.24	0	1136.12	7228.53	-0	-0	-0	2149	0	1465.7	-0
1013	14.34	540.92	34.03	1910.16	0	1133.23	9869.76	-0	-0	-0	2149	0	1465.7	-0
1014	25.18	541.53	35.1	1919.63	0	1135.77	6332.98	-0	-0	-0	2149	0	1465.7	-0
1015	15.95	561.37	34.1	1912	0	1128.88	7520.15	-0	-0	-0	2149	0	1465.7	-0
1016	26.32	557.25	34.1	1899.43	0	1135.77	5983.8	2.44	-23.04	7.71	3027.54	0	1703.68	21651.7
1017	25.33	564.12	34.56	1898.2	0	1136.36	7354.96	-0	-0	-0	2149	0	1465.7	-0
1018	19.45	579.22	40.13	1907.25	0	1134.17	8614.98	-0	-0	-0	2149	0	1465.7	-0
1019	34.56	578.77	36.47	1895.08	0	1136.24	6902.9	-0	-0	-0	2149	0	1465.7	-0
1020	27.54	592.8	42.57	1885.17	0	1135.49	6861.62	-0	-0	-0	2149	0	1465.7	-0
1021	27.16	598.75	45.93	1900.65	0	1136.1	10699.3	-0	-0	-0	2149	0	1465.7	-0
1022	36.85	609.13	43.33	1885.18	0	1134.19	8843.38	-0	-0	-0	2149	0	1465.7	-0
1023	33.11	625	44.33	1888.66	0	1129.84	6631.24	-0	-0	-0	2149	0	1465.7	-0
1024	32.65	621.03	46.01	1868.36	0	1134.14	9803	-0	-0	-0	2149	0	1465.7	-0
1025	45.62	638.73	47.45	1879.79	0	1134.78	6813.51	-0	-0	-0	2149	0	1465.7	-0
1026	31.43	637.36	41.89	1871.81	0	1134.67	11468.8	-0	-0	-0	2149	0	1465.7	-0
1027	47.45	642.09	49.13	1850.49	0	1137.47	4349.63	-0	-0	-0	2149	0	1465.7	-0
1028	46.54	662.08	51.19	1875.45	0	1133.22	7678.21	8.7	-21.21	9.84	3021.27	0	1642.39	20155.5
1029	36.93	653.08	45.01	1849.1	0	1135.73	13082.8	-0	-0	-0	2149	0	1465.7	-0
1030	61.11	677.19	51.96	1865.77	0	1133.85	5088.72	-0	-0	-0	2149	0	1465.7	-0
1031	44.02	663.3	47.38	1853.81	0	1134.7	10086.9	-0	-0	-0	2149	0	1465.7	-0
1032	56.38	689.24	47.99	1852.75	0	1132.96	6523.48	-0	-0	-0	2149	0	1465.7	-0
1033	54.09	667.57	44.25	1828.41	0	1138.52	11798	-0	-0	-0	2149	0	1465.7	-0
1034	56.38	690.61	50.96	1852.61	0	1135.55	8716.36	-0	-0	-0	2149	0	1465.7	-0
1035	62.26	679.47	45.24	1831.56	0	1138.64	5052.52	-0	-0	-0	2149	0	1465.7	-0
1036	57.37	689.24	44.33	1824.61	0	1137.7	9538.61	-0	-0	-0	2149	0	1465.7	-0
1037	64.85	697.63	51.88	1840.95	0	1137.37	6912.21	3.66	-22.13	8.54	2890.66	0	1670.15	19662.2
1038	63.86	688.17	40.89	1816.25	0	1136.59	10530.6	-0	-0	-0	2149	0	1465.7	-0
1039	68.05	699.92	44.25	1830.71	0	1134.53	6885.61	-0	-0	-0	2149	0	1465.7	-0
1040	70.34	684.66	37.99	1806.1	0	1136.3	9936.18	-0	-0	-0	2149	0	1465.7	-0
1041	74.23	692.6	48.37	1811.61	0	1139.74	5067.56	-0	-0	-0	2149	0	1465.7	-0
1042	73.39	686.49	40.51	1816.6	0	1138.67	11154.8	-0	-0	-0	2149	0	1465.7	-0
1043	81.86	678.71	40.82	1798.47	0	1141.53	7596.52	-0	-0	-0	2149	0	1465.7	-0
1044	81.79	678.71	47.68	1806.02	0	1142.13	5485.9	17.78	158.54	-0.92	2180.04	0	1245.67	16534
1045	75	675.96	41.05	1794.41	0	1140.14	11497.5	15.11	349.88	27.62	2215.02	0	1299.5	18762.2
1046	92.93	680.24	39.9	1803.23	0	1137.9	8418.61	29.75	290.22	79.57	2215	0	1296.01	13647.6
1047	85.14	661.01	38.6	1794.05	0	1137.39	12853.7	41.12	237.73	51.12	2199.48	0	1268.89	11800.9
1048	94.45	650.63	43.95	1776.51	0	1140.79	4323.53	13.58	210.57	98.95	2229.1	0	1290.57	31983.5
1049	91.86	639.04	33.95	1788.88	0	1139.05	13016.7	30.67	204.16	106.35	2175.62	0	1272.19	25633.3
1050	92.62	613.86	40.13	1777.84	0	1146.56	10875.9	29.07	230.56	17.24	2231.43	0	1264.59	4092.19
1051	109.1	596.92	36.7	1764.83	0	1145.73	1564.98	13.81	237.12	34.03	2157.98	0	1277.62	14483
1052	90.03	588.38	30.52	1782.83	0	1140.47	14339.1	23.04	256.35	67.98	2212.25	0	1285.15	20734.5
1053	107.42	563.96	32.5	1760.52	0	1145.28	11780	-7.86	238.19	37	2170.99	0	1269.97	10221.6
1054	108.49	546.26	34.03	1761.48	0	1144.9	2612.19	0.76	260.01	42.65	2173.46	0	1286.13	23452.5
1055	97.5	529.94	24.41	1778.8	0	1141.6	12652.1	-25.18	246.89	63.02	2174.54	0	1291.18	13085.4
1056	111.39	496.83	17.09	1745.24	0	1144.69	12444.6	-34.26	254.52	21.36	2175.04	0	1279.95	17241.2
1057	95.75	482.18	24.26	1746.66	0	1147.9	5190.31	-37.61	238.04	4.58	2198.42	0	1265.72	16004.6
1058	101.85	448.91	20.22	1764.44	0	1149.91	10143.4	-60.58	251.16	31.51	2162.03	0	1295.03	7921.29
1059	102.31	418.85	7.93	1739.37	0	1150.38	11309.3	-55.47	263.67	22.28	2174.55	0	1297.79	15466.7
1060	87.51	397.34	14.72	1733.1	0	1153.13	6618.1	-50.05	281.22	0.08	2205.2	0	1278.97	13172.4
1061	95.83	361.33	11.75	1730.68	0	1154.37	10026	-47.45	321.66	11.75	2206.56	0	1293.33	13023.8
1062	93.23	337.83	1.07	1767.68	0	1153.01	8946.48	-44.94	335.69	5.04	2202.26	0	1306.2	17413.5
1063	79.35	309.14	0.23	1726.3	0	1148.94	11046.2	-46.92	353.7	-22.74	2166.08	0	1302.21	19525.3
1064	84.23	268.71	3.81	1713.9	0	1159.81	6349.35	-45.17	349.43	-17.09	2211.25	0	1297.49	15519.5
1065	69.2	240.63	-4.35	1753	0	1162.09	8752.57	-46.77	368.04	-20.45	2193.03	0	1304.57	18376.8
1066	60.12	219.42	-6.1	1739.34	0	1158.35	11882.5	-47.07	361.94	-43.79	2163.41	0	1299.84	22069.3
1067	62.41	173.19	-0.38	1715.37	0	1183.89	840.38	-47	373.23	-44.86	2190.37	0	1302.26	16060.5
1068	40.05	158.69	-7.55	1748.17	0	1167.84	9358.04	-39.83	377.2	-38.76	2181.72	0	1301.11	15550
1069	35.02	128.94	-7.71	1698.99	0	1195.82	11660.5	-41.66	385.28	-49.82	2176.65	0	1300.72	15219.9
1070	34.87	114.59	-5.57	1809.62	0	1178.71	3517.53	-40.82	393.07	-41.81	2163.9	0	1303.67	13759
1071	8.09	97.05	-10.3	1714.4	0	1176.29	9510.52	-38.22	401.15	-19.45	2158.94	0	1309.53	15257.4
1072	9.23	83.62	-10.76	1659.42	0	1203.94	11751.7	-41.12	421.6	-28.31	2175.8	0	1309.58	17534.5
1073	0.38	77.67	-7.55	1810.17	0	1185.09	7491.06	-36.93	411.38	-28.61	2159.82	0	1302.61	16929.3
1074	-0	-0	-0	2149	0	976.7	-0	-44.33	433.04	-17.24	2159.09	0	1307.91	16896
1075	-0	-0	-0	2149	0	976.7	-0	-45.47	431.52	-23.19	2153.5	0	1303.01	14407.6
1076	-0	-0	-0	2149	0	976.7	-0	-36.54	449.98	-34.18	2159.01	0	1302.25	18923.2
1077	-0	-0	-0	2149	0	976.7	-0	-51.8	460.51	-21.06	2156.79	0	1307.91	13223
1078	-0	-0	-0	2149	0	976.7	-0	-34.03	465.24	-24.95	2140.52	0	1305.47	18358.7
1079	-2.29	18.01	-4.58	1945.4	0	1191.75	7443.06	-38.22	472.87	-31.81	2149.76	0	1302.72	17348.5
1080	-0	-0	-0	2149	0	976.7	-0	-43.03	482.18	-14.65	2148.17	0	1311.01	15675.7
1081	-0	-0	-0	2149	0	976.7	-0	-27.92	488.28	-18.77	2130.39	0	1308.36	19520
1082	-0	-0	-0	2149	0	976.7	-0	-39.67	484.47	-20.75	2130.42	0	1308.21	20019.7
1083	-0	-0	-0	2149	0	976.7	-0	-34.79	489.96	-17.47	2126.66	0	1307.9	15888.2
1084	-0	-0	-0	2149	0	976.7	-0	-28.46	487.52	-23.8	2124.24	0	1300.53	17538.3
1085	-0	-0	-0	2149	0	976.7	-0	-30.75	495.3	-26.17	2126.2	0	1305.64	17142.5
1086	-0	-0	-0	2149	0	976.7	-0	-25.79	495.91	-22.96	2111.24	0	1307.24	16965.7
1087	-0	-0	-0	2149	0	976.7	-0	-21.97	502.93	-25.1	2109.27	0	1308.68	17407.7
1088	-0	-0	-0	2149	0	976.7	-0	-24.57	496.67	-27.92	2111.18	0	1304.4	17628.4
1089	-0	-0	-0	2149	0	976.7	-0	-15.11	500.79	-31.2	2110.46	0	1306.33	18310.1
1090	-0	-0	-0	2149	0	976.7	-0	-21.51	499.42	-31.43	2093.82	0	1305.07	18410.6
1091	-0	-0	-0	2149	0	976.7	-0	-17.7	501.86	-34.48	2107.58	0	1304.74	18783.8
1092	-0	-0	-0	2149	0	976.7	-0	-15.03	494.23	-40.13	2094.24	0	1299.72	15597.2
1093	-0	-0	-0	2149	0	976.7	-0	-16.25	501.86	-39.37	2100.08	0	1304.97	18161.6
1094	-0	-0	-0	2149	0	976.7	-0	-23.5	499.57	-43.49	2087.63	0	1301.47	12554.3
1095	-0	-0	-0	2149	0	976.7	-0	-17.62	505.83	-39.22	2089.74	0	1306.1	21153.1
1096	-0	-0	-0	2149	0	976.7	-0	-26.25	509.95	-39.83	2088.68	0	1311.66	16868.8
1097	-0	-0	-0	2149	0	976.7	-0	-18.92	511.47	-45.32	2083.77	0	1306.64	16512.9
1098	-0	-0	-0	2149	0	976.7	-0	-28.23	495	-46.01	2081.19	0	1302.64	19038.8
1099	-0	-0	-0	2149	0	976.7	-0	-31.74	519.26	-47	2090.4	0	1310.85	16799.5
1100	-0	-0	-0	2149	0	976.7	-0	-17.4	498.66	-49.06	2078.34	0	1300.63	18134.5
1101	-0	-0	-0	2149	0	976.7	-0	-32.27	511.17	-50.35	2084.59	0	1305.43	14856.5
1102	-0	-0	-0	2149	0	976.7	-0	-29.98	505.68	-46.16	2071.28	0	1308.12	15219.7
1103	-0	-0	-0	2149	0	976.7	-0	-13.28	507.05	-49.29	2086.16	0	1300.46	18994
1104	-0	-0	-0	2149	0	976.7	-0	-33.8	520.78	-43.49	2086.47	0	1310.58	16103.9
1105	-0	-0	-0	2149	0	976.7	-0	-21.9	513.61	-42.34	2065.95	0	1309.29	19589.5
1106	-0	-0	-0	2149	0	976.7	-0	-24.72	517.88	-41.73	2066.43	0	1310.98	16662.9
1107	-0	-0	-0	2149	0	976.7	-0	-23.8	517.73	-37.99	2074.48	0	1308.54	18132.1
1108	-0	-0	-0	2149	0	976.7	-0	-18.08	518.65	-42.42	2068.48	0	1305.96	21249.2
1109	-0	-0	-0	2149	0	976.7	-0	-28.15	523.99	-36.77	2058.91	0	1313.43	15424.2
1110	-0	-0	-0	2149	0	976.7	-0	-21.74	522.46	-35.4	2061.46	0	1309.98	17378.4
1111	-0	-0	-0	2149	0	976.7	-0	-20.37	520.94	-36.77	2058.96	0	1308.33	17357
1112	-0	-0	-0	2149	0	976.7	-0	-25.56	529.33	-33.49	2065.8	0	1311.89	18775.3
1113	-0	-0	-0	2149	0	976.7	-0	-27.16	518.95	-32.35	2048.69	0	1307.96	19704.3
1114	-0	-0	-0	2149	0	976.7	-0	-23.65	529.17	-29.83	2045.1	0	1315.55	17002.1
1115	-0	-0	-0	2149	0	976.7	-0	-25.18	520.78	-29.68	2065.85	0	1307.98	20294.6
1116	-0	-0	-0	2149	0	976.7	-0	-22.51	518.49	-31.59	2053.53	0	1304.31	19136.9
1117	-0	-0	-0	2149	0	976.7	-0	-24.95	513.92	-24.19	2036.63	0	1311.99	17257.3
1118	-0	-0	-0	2149	0	976.7	-0	-28.23	515.59	-29.91	2049.6	0	1305.2	16789.9
1119	-0	-0	-0	2149	0	976.7	-0	-16.71	509.8	-25.63	2050.66	0	1304.25	20055.1
1120	-0	-0	-0	2149	0	976.7	-0	-26.02	523.68	-26.32	2043.36	0	1309.85	17420.9
1121	-0	-0	-0	2149	0	976.7	-0	-24.8	513.46	-21.82	2027.35	0	1309.4	19013.8
1122	-0	-0	-0	2149	0	976.7	-0	-20.9	514.07	-20.6	2017.52	0	1310.35	18383.3
1123	-0	-0	-0	2149	0	976.7	-0	-23.73	526.73	-22.81	2044.15	0	1311.9	17978.3
1124	-0	-0	-0	2149	0	976.7	-0	-16.4	516.05	-20.22	2025.34	0	1306.94	22147.5
1125	-0	-0	-0	2149	0	976.7	-0	-20.37	515.14	-19.99	2018.08	0	1308.68	18470.5
1126	-0	-0	-0	2149	0	976.7	-0	-18.16	512.08	-18.77	2019.39	0	1307.6	18846.4
1127	-0	-0	-0	2149	0	976.7	-0	-10.83	510.56	-21.74	2021.9	0	1303.03	18960.3
1128	-0	-0	-0	2149	0	976.7	-0	-15.49	521.39	-15.79	2032.4	0	1312.43	19088.3
1129	-0	-0	-0	2149	0	976.7	-0	-15.34	512.08	-14.04	1993.25	0	1311.02	20868.2
1130	-0	-0	-0	2149	0	976.7	-0	-7.71	516.2	-13.2	2013.78	0	1313.7	20980.7
1131	-0	-0	-0	2149	0	976.7	-0	-13.96	509.03	-14.19	2018.61	0	1310.05	19584.6
1132	-0	-0	-0	2149	0	976.7	-0	-10.22	508.42	-13.43	2000.92	0	1308.99	21705.8
1133	-0	-0	-0	2149	0	976.7	-0	-11.75	509.95	-15.64	1999.58	0	1312.74	17910.3
1134	-0	-0	-0	2149	0	976.7	-0	-10.83	502.47	-15.26	2001.79	0	1310.36	20330.6
1135	-0	-0	-0	2149	0	976.7	-0	-9.92	502.32	-14.42	1997.91	0	1307.98	19589.4
1136	-0	-0	-0	2149	0	976.7	-0	-12.44	500.03	-14.72	1999.8	0	1311.1	18057.7
1137	-0	-0	-0	2149	0	976.7	-0	-13.05	506.29	-14.72	1993.64	0	1315.18	18630.4
1138	-0	-0	-0	2149	0	976.7	-0	-10.45	497.89	-13.2	1976.11	0	1311.96	20741
1139	-0	-0	-0	2149	0	976.7	-0	-10.6	503.08	-10.3	2009.62	0	1315.84	19737.9
1140	-0	-0	-0	2149	0	976.7	-0	-12.51	491.33	-16.48	1976.07	0	1308.51	20120.3
1141	-0	-0	-0	2149	0	976.7	-0	-6.41	496.52	-16.4	1992.01	0	1310.54	20477.8
1142	-0	-0	-0	2149	0	976.7	-0	-17.24	489.65	-10.3	1984.15	0	1310.91	18833.4
1143	-0	-0	-0	2149	0	976.7	-0	-6.03	491.49	-18.23	1980.51	0	1310.6	21859.6
1144	-0	-0	-0	2149	0	976.7	-0	-12.74	497.28	-15.11	1985.04	0	1312.88	17163.3
1145	-0	-0	-0	2149	0	976.7	-0	-16.1	488.28	-12.51	1965.01	0	1312.77	17870.6
1146	-0	-0	-0	2149	0	976.7	-0	-2.67	497.59	-16.4	1971.64	0	1318.52	22871.1
1147	-0	-0	-0	2149	0	976.7	-0	-16.78	493.93	-13.12	1972.12	0	1314.19	17946.6
1148	-0	-0	-0	2149	0	976.7	-0	0.23	500.18	-20.22	1973.35	0	1313.8	22005.6
1149	-0	-0	-0	2149	0	976.7	-0	-3.36	494.69	-19	1952.66	0	1315.85	19676.4
1150	-0	-0	-0	2149	0	976.7	-0	-5.26	495.61	-17.32	1953.52	0	1314.47	21428.8
1151	-0	-0	-0	2149	0	976.7	-0	8.47	500.95	-20.45	1967.13	0	1313.4	20463.4
1152	-0	-0	-0	2149	0	976.7	-0	1.37	508.58	-20.07	1956.15	0	1318.89	18206.5
1153	-0	-0	-0	2149	0	976.7	-0	5.49	511.17	-19.38	1937.16	0	1319.33	22189.5
1154	-0	-0	-0	2149	0	976.7	-0	11.29	508.88	-18.31	1947.14	0	1318.06	20558.2
1155	-0	-0	-0	2149	0	976.7	-0	6.48	527.19	-27.85	1957.95	0	1317.82	17216.2
1156	-0	-0	-0	2149	0	976.7	-0	15.41	516.66	-25.1	1928.71	0	1311.93	26040.8
1157	-0	-0	-0	2149	0	976.7	-0	16.02	532.84	-17.32	1925.28	0	1328.42	19099.7
1158	-0	-0	-0	2149	0	976.7	-0	12.28	528.72	-26.02	1920.06	0	1319	18517.4
1159	-0	-0	-0	2149	0	976.7	-0	23.57	533.29	-30.82	1933.84	0	1312.27	23210.3
1160	-0	-0	-0	2149	0	976.7	-0	20.14	542.76	-26.09	1920.46	0	1322.33	18277.2
1161	-0	-0	-0	2149	0	976.7	-0	21.97	545.04	-26.7	1904.03	0	1321.14	21481.2
1162	-0	-0	-0	2149	0	976.7	-0	31.89	557.4	-26.7	1914.3	0	1324.19	21779.8
1163	-0	-0	-0	2149	0	976.7	-0	23.88	561.22	-25.79	1915.65	0	1323.7	18736
1164	-0	-0	-0	2149	0	976.7	-0	32.12	561.98	-32.2	1896.5	0	1318.35	24833
1165	-0	-0	-0	2149	0	976.7	-0	36.01	568.39	-27.16	1895.1	0	1325.57	21455.8
1166	-0	-0	-0	2149	0	976.7	-0	30.21	571.14	-32.2	1901.25	0	1319.93	19371.3
1167	-0	-0	-0	2149	0	976.7	-0	43.41	577.55	-33.95	1893.72	0	1317.66	23712.3
1168	-0	-0	-0	2149	0	976.7	-0	40.13	583.19	-27.16	1892.63	0	1325.48	19809.2
1169	-0	-0	-0	2149	0	976.7	-0	38.3	586.4	-31.13	1877.82	0	1322.72	20355.3
1170	-0	-0	-0	2149	0	976.7	-0	50.81	593.11	-28.69	1875.34	0	1324	23002.9
1171	-0	-0	-0	2149	0	976.7	-0	41.66	605.01	-27.31	1883.17	0	1327.44	18946.3
1172	-0	-0	-0	2149	0	976.7	-0	51.42	605.01	-31.89	1867.88	0	1323.55	23628.4
1173	-0	-0	-0	2149	0	976.7	-0	54.32	607.76	-29.98	1867.56	0	1323.2	22108.5
1174	-0	-0	-0	2149	0	976.7	-0	49.82	613.71	-29.83	1866.63	0	1325.82	19388.3
1175	-0	-0	-0	2149	0	976.7	-0	61.42	612.64	-31.89	1860.02	0	1322.12	21896
1176	-0	-0	-0	2149	0	976.7	-0	57.98	626.07	-31.81	1864.57	0	1324.74	21233.6
1177	-0	-0	-0	2149	0	976.7	-0	56.99	623.63	-29.14	1853.26	0	1325.38	20531.5
1178	-0	-0	-0	2149	0	976.7	-0	65.61	629.27	-31.05	1844.16	0	1325.62	23011.3
1179	-0	-0	-0	2149	0	976.7	-0	61.42	637.66	-32.81	1852.31	0	1326.02	21349.7
1180	-0	-0	-0	2149	0	976.7	-0	71.11	632.02	-30.29	1841.13	0	1323.81	22861.2
1181	-0	-0	-0	2149	0	976.7	-0	72.71	644.23	-32.65	1827.1	0	1328.32	20681.3
1182	-0	-0	-0	2149	0	976.7	-0	68.44	638.12	-31.43	1834.06	0	1326.09	20916.7
1183	-0	-0	-0	2149	0	976.7	-0	78.74	641.78	-35.1	1830.01	0	1322.48	21554.2
1184	-0	-0	-0	2149	0	976.7	-0	73.78	645.6	-34.33	1822.3	0	1324.36	19780.4
1185	-0	-0	-0	2149	0	976.7	-0	76.14	650.18	-33.34	1824.71	0	1326.51	19977.2
1186	-0	-0	-0	2149	0	976.7	-0	82.86	643.92	-33.42	1803.54	0	1325.22	21543.3
1187	-0	-0	-0	2149	0	976.7	-0	85.37	658.11	-34.71	1829.66	0	1325.58	21340.5
1188	-0	-0	-0	2149	0	976.7	-0	86.29	649.87	-35.25	1809.81	0	1323.11	22903.8
1189	0	0	0	2149	0	976.7	0	93.31	644.99	-33.11	1794.72	0	1326.99	20659.8
1190	-0	-0	-0	2149	0	976.7	-0	90.79	648.35	-33.95	1806.34	0	1326.35	19148
1191	-0	-0	-0	2149	0	976.7	-0	98.19	641.17	-36.85	1792.75	0	1322.9	18454.7
1192	-0	-0	-0	2149	0	976.7	-0	105.74	641.17	-36.01	1803.02	0	1324.83	22716.7
1193	-0	-0	-0	2149	0	976.7	-0	90.94	634.77	-34.64	1775	0	1325.25	17629.3
1194	-0	-0	-0	2149	0	976.7	-0	116.42	632.17	-36.77	1781.62	0	1326.04	19837.8
1195	-0	-0	-0	2149	0	976.7	-0	106.96	632.02	-42.04	1791.18	0	1322.5	20226.1
1196	-0	-0	-0	2149	0	976.7	-0	112.99	623.02	-32.35	1767.22	0	1327.2	17797.9
1197	-0	-0	-0	2149	0	976.7	-0	124.28	612.79	-34.94	1760.81	0	1326.5	19363.7
1198	-0	-0	-0	2149	0	976.7	-0	117.57	601.81	-39.29	1766.53	0	1324.23	17482.2
1199	-0	-0	-0	2149	0	976.7	-0	131.15	594.94	-39.9	1760.74	0	1320.67	18934.5
1200	-0	-0	-0	2149	0	976.7	-0	129.24	582.89	-37.69	1749.5	0	1322.98	18597.8
1201	59.05	423.28	15.49	2243.45	0	1162.6	4600.81	131.99	572.81	-38.91	1753.89	0	1323.02	19052.3
1202	49.51	378.27	-81.48	2282.99	0	1142.53	6283.96	144.96	568.39	-35.48	1746.36	0	1325.28	17122.4
1203	32.65	283.51	5.19	2196.69	0	1182.58	23523.3	136.72	551.3	-35.86	1742.29	0	1323.9	18502.3
1204	21.9	220.79	-31.36	2303.15	0	1179.22	-5395.45	150.15	523.22	-38.15	1727.85	0	1321.05	22786.8
1205	3.2	271.91	-100.71	2257.48	0	1155.89	-21616.3	148.16	512.7	-28.23	1718.1	0	1323.2	16469.8
1206	4.27	256.35	-25.94	2231.63	0	1172.66	19510.2	140.08	486.6	-33.8	1719.42	0	1318.04	17338.6
1207	-19.84	309.91	42.72	2266.65	0	1169.05	18179	157.17	458.37	-38.76	1725.51	0	1315.7	25840.9
1208	-41.43	281.83	-19.38	2207.92	0	1189.9	1048.94	140.69	435.49	-17.32	1684.12	0	1318.56	11035.3
1209	-33.65	296.33	-33.04	2260.69	0	1158.52	14563.5	141.83	413.97	-20.37	1701.76	0	1321.21	14667.6
1210	-81.86	286.41	26.55	2222.02	0	1182.35	7141.71	146.1	377.35	-35.4	1687	0	1311.01	28071.7
1211	-60.27	263.98	-5.87	2218.06	0	1180.48	3107.86	132.75	355.68	-11.75	1677.76	0	1318.14	11165.8
1212	-75.61	282.59	-11.14	2243.69	0	1157.51	16019.9	129.32	321.66	-6.94	1669.83	0	1319.26	13015.7
1213	-70.88	264.43	19.15	2237.02	0	1163.81	9061.08	122.6	280.46	-25.63	1637.28	0	1299.82	27237.5
1214	-44.4	287.02	46.84	2210.42	0	1166.37	4129.63	109.41	249.02	-10.22	1655.59	0	1301.83	13867.4
1215	-60.35	299.38	-0	2218.45	0	1156.99	18037.8	107.42	220.79	7.25	1631.7	0	1306.98	12113.7
1216	-35.4	328.37	14.95	2244.04	0	1160.03	6900.49	81.56	173.8	-11.9	1553.14	0	1287.79	19539.6
1217	-38.07	368.96	35.4	2203.28	0	1158.73	8825.61	70.27	159	-3.74	1579.62	0	1287.28	17267.3
1218	-56.15	459.75	14.11	2209.4	0	1151.02	10988	61.72	132.9	15.56	1534.27	0	1289.96	8556.58
