Time	Fx1	Fy1	Fz1	COPx1	COPy1	COPz1	Ty1	Fx2	Fy2	Fz2	COPx2	COPy2	COPz2	Ty2
885	-3.36	444.03	33.87	2231.7	0	1147.13	7821.02	-0	-0	-0	2149	0	1465.7	-0
886	-1.83	433.81	29.91	2210.17	0	1151.72	5585.72	2.67	-24.72	6.18	2802.94	0	1657.11	17309.1
887	10.45	459.29	37.77	2220.77	0	1144.65	5670.61	-0	-0	-0	2149	0	1465.7	-0
888	-7.17	448.46	31.89	2202.55	0	1146.81	10179	-0	-0	-0	2149	0	1465.7	-0
889	12.89	476.84	35.32	2198.91	0	1139.69	3478.67	2.21	-18.46	8.77	3038.94	0	1689.18	21363
890	1.75	465.55	35.55	2193.53	0	1144.06	8996.17	-0	-0	-0	2149	0	1465.7	-0
891	8.09	479.28	38.99	2198.76	0	1143.23	8324.97	4.04	-22.74	7.02	2878.55	0	1636.96	16671.8
892	9.46	491.18	39.52	2176.04	0	1141.79	6530.91	-0	-0	-0	2149	0	1465.7	-0
893	7.78	490.11	43.33	2186.47	0	1144.74	10632.2	10.3	-20.75	6.94	2965.08	0	1641.18	13830.5
894	19.45	509.49	42.65	2188.78	0	1140.09	3853.22	-0	-0	-0	2149	0	1465.7	-0
895	10.99	507.66	41.28	2158.01	0	1143.17	8423.72	4.35	-25.18	6.87	2890.05	0	1650.06	14208.7
896	21.13	530.24	47.38	2178.29	0	1136.7	10121	-0	-0	-0	2149	0	1465.7	-0
897	21.06	530.85	44.02	2161.12	0	1139.15	6529.88	2.14	-21.51	8.7	2960.99	0	1681.36	22883
898	21.59	547.33	47.45	2162.89	0	1137.36	6515.86	-0	-0	-0	2149	0	1465.7	-0
899	24.19	549.16	47.68	2158.14	0	1139	9073.51	-0	-0	-0	2149	0	1465.7	-0
900	23.88	557.71	51.57	2146.61	0	1141.52	5854.38	-0	-0	-0	2149	0	1465.7	-0
901	29.37	569.15	52.26	2154.87	0	1138.83	9440.94	-0	-0	-0	2149	0	1465.7	-0
902	27.24	573.88	54.17	2133.95	0	1139.33	10093.8	5.72	-22.13	9.77	2883.74	0	1645.18	22004
903	35.63	594.02	59.05	2137.24	0	1136.55	7702.83	-0	-0	-0	2149	0	1465.7	-0
904	24.57	592.96	56.99	2122.7	0	1141.41	9626.41	8.47	-23.5	12.21	2968.27	0	1621.36	22459.2
905	41.66	601.65	53.86	2134.04	0	1138.8	7541.85	-0	-0	-0	2149	0	1465.7	-0
906	33.8	624.24	58.82	2123.93	0	1135.93	11015.2	6.79	-22.74	3.97	2892.84	0	1677.56	12104.1
907	36.7	614.93	57.91	2111.24	0	1142.93	5004.69	-0	-0	-0	2149	0	1465.7	-0
908	53.02	634.92	55.39	2122.16	0	1135.93	7870.53	-0	-0	-0	2149	0	1465.7	-0
909	31.2	632.17	58.67	2099.75	0	1140.54	12499.5	12.82	-21.21	3.81	2914.76	0	1691.61	13104.1
910	59.59	645.45	55.62	2106.55	0	1138.07	5901.17	-0	-0	-0	2149	0	1465.7	-0
911	49.21	644.53	57.07	2097.49	0	1139.5	9714.56	-0	-0	-0	2149	0	1465.7	-0
912	47.45	648.8	55.39	2100.9	0	1140.32	11166.4	-0	-0	-0	2149	0	1465.7	-0
913	59.89	655.21	53.48	2080.37	0	1138.8	7139.81	0.15	-23.19	11.37	2780.48	0	1627.33	19619.2
914	56.08	655.52	55.39	2089.2	0	1140.69	10471.1	-0	-0	-0	2149	0	1465.7	-0
915	60.35	662.69	55.24	2089.6	0	1139.28	7734.86	-0	-0	-0	2149	0	1465.7	-0
916	64.85	656.89	51.65	2071.67	0	1140.34	9224.1	-0	-0	-0	2149	0	1465.7	-0
917	69.89	663.45	50.51	2082.59	0	1138.36	10282.2	6.87	-29.3	8.47	2841.32	0	1617.12	17226.3
918	68.66	658.26	47.68	2063.55	0	1139.17	7459.26	-0	-0	-0	2149	0	1465.7	-0
919	78.2	660.4	45.39	2070.74	0	1135.26	9379.07	-0	-0	-0	2149	0	1465.7	-0
920	68.97	652.92	45.78	2056.94	0	1140.4	11803.6	7.86	-21.36	6.71	2974.91	0	1682.56	17408.2
921	83.01	646.67	45.01	2053.76	0	1141.3	6357.85	-0	-0	-0	2149	0	1465.7	-0
922	80.11	639.34	43.41	2053.36	0	1140.33	9546.15	-0	-0	-0	2149	0	1465.7	-0
923	82.09	633.24	43.95	2038.22	0	1143.23	9058.54	-0	-0	-0	2149	0	1465.7	-0
924	98.5	634.61	41.12	2046.33	0	1138.01	8406.8	-0	-0	-0	2149	0	1465.7	-0
925	85.75	613.86	40.36	2030.02	0	1141.6	9298.87	-23.42	128.78	-9.23	2456.7	0	1240.21	21029.8
926	101.39	609.89	37	2036.08	0	1139.16	9069.36	-67.21	247.19	-12.82	2456.28	0	1269.96	22113.5
927	97.2	596.92	34.33	2025.27	0	1139.73	9951.96	-13.12	270.39	-6.71	2503.35	0	1267.3	11543
928	108.26	582.43	34.33	2030.2	0	1138.24	8232.08	4.81	257.42	-10.15	2505.95	0	1257.31	-6800.58
929	109.86	553.74	33.95	2008.99	0	1145.61	8135.85	-4.43	276.79	12.05	2507.86	0	1274.27	21675.3
930	103.99	545.04	29.91	2014.01	0	1142.84	11034.4	20.98	299.53	40.59	2482.45	0	1266.64	33581.6
931	115.97	514.68	26.93	2008.98	0	1145.62	8465.35	29.68	349.43	31.97	2509.66	0	1276.99	12706.9
932	108.8	494.23	21.51	1995.25	0	1145.44	8186.74	27.01	373.08	30.82	2499.66	0	1279.06	23907.3
933	108.64	481.72	17.78	2012.09	0	1141.6	9044.45	28.46	389.86	22.96	2478.74	0	1278.96	21793.2
934	111.62	437.62	12.28	1978.35	0	1151.57	9435.89	8.54	375.06	9.16	2490.35	0	1274.77	13791.1
935	108.41	417.63	8.01	2002.62	0	1145.02	6976.47	1.45	366.67	3.05	2469.53	0	1275.41	20283
936	98.72	389.71	9.69	1985.77	0	1151.95	8572.24	-9.16	352.94	7.63	2470.57	0	1282.85	23304.4
937	111.31	351.26	4.81	1987.72	0	1155.6	6636.2	-29.22	336	-3.81	2453.87	0	1280.51	17742.9
938	91.86	325.62	-1.14	1994	0	1146.6	9680.81	-30.36	330.66	-19.3	2459.99	0	1276.58	16787.5
939	85.07	281.52	-0.92	1949.03	0	1165.77	6976.86	-42.57	343.48	-15.72	2463.31	0	1279.98	16374.7
940	92.01	258.79	-5.95	2013.77	0	1154.05	6210.72	-58.9	374.76	-21.51	2474.66	0	1287.03	18740.7
941	58.59	224.46	-9.31	1957.74	0	1159.15	11199.1	-73.01	418.09	-34.79	2459.81	0	1289.66	16391.7
942	70.95	198.06	-6.41	1977.95	0	1169.27	3729.87	-90.87	464.02	-29.07	2480.66	0	1293.09	15789.2
943	46.23	163.27	-10.22	1984.46	0	1172.48	8876.58	-97.89	488.13	-32.81	2469.62	0	1295.84	16467.1
944	36.93	148.47	-11.83	1972.98	0	1161.33	8362.49	-96.66	486.76	-32.88	2456.05	0	1298.05	14729.6
945	40.05	135.8	-9.69	1995.9	0	1159.32	2998.07	-97.35	492.86	-26.86	2479.97	0	1296.81	13697.3
946	2.14	106.96	-13.89	1956.86	0	1184.68	11241.3	-100.4	509.34	-27.31	2466.65	0	1292.75	17447.8
947	10.53	106.81	-12.51	2017.34	0	1169.09	5455.76	-101.39	538.79	-31.13	2470.53	0	1296.97	15688.2
948	12.59	84.23	-10.6	1987.47	0	1192.41	6169.52	-113.37	562.29	-32.88	2460.41	0	1293.85	17868.8
949	-4.35	68.51	-10.83	1852.06	0	1194.02	12924.5	-101.62	590.06	-35.4	2465.55	0	1297.99	16513.7
950	-0	-0	-0	2149	0	976.7	-0	-108.26	614.62	-44.17	2459.86	0	1296.44	13573.5
951	-0	-0	-0	2149	0	976.7	-0	-107.73	630.04	-41.5	2452.15	0	1295.2	20265.8
952	2.59	47	-1.37	2101.78	0	1193.49	6303.19	-106.2	648.04	-36.62	2439.1	0	1300.45	16698
953	-0	-0	-0	2149	0	976.7	-0	-101.78	662.54	-38.53	2452.78	0	1297.99	16617.6
954	-3.28	20.29	-8.09	2016.5	0	1148.78	8460.48	-99.72	664.83	-34.56	2437.48	0	1296.51	19935
955	-0	-0	-0	2149	0	976.7	-0	-96.74	681.61	-33.87	2417.95	0	1301.87	17785.7
956	-0	-0	-0	2149	0	976.7	-0	-91.71	670.93	-28.53	2424.84	0	1298.75	21749.4
957	-0	-0	-0	2149	0	976.7	-0	-85.14	682.53	-35.4	2426.83	0	1299.86	14436.7
958	-0	-0	-0	2149	0	976.7	-0	-85.98	687.87	-30.36	2411.46	0	1298.99	18707
959	0	0	0	2149	0	976.7	0	-84.69	682.83	-29.14	2405.04	0	1296.16	18346.7
960	-0	-0	-0	2149	0	976.7	-0	-74.77	689.39	-33.19	2410.54	0	1297.95	18874.8
961	-0	-0	-0	2149	0	976.7	-0	-75.15	684.51	-32.04	2401.34	0	1296.89	16966.1
962	-0	-0	-0	2149	0	976.7	-0	-72.71	686.65	-32.5	2393.01	0	1297.55	17762.8
963	-0	-0	-0	2149	0	976.7	-0	-67.14	669.86	-32.5	2389	0	1295.56	17547.2
964	-0	-0	-0	2149	0	976.7	-0	-59.89	682.53	-32.5	2391.79	0	1299.42	19217.5
965	-0	-0	-0	2149	0	976.7	-0	-63.4	653.99	-29.75	2375.31	0	1293.88	18251.2
966	-0	-0	-0	2149	0	976.7	-0	-54.78	664.98	-29.75	2376.54	0	1300.9	19124
967	-0	-0	-0	2149	0	976.7	-0	-60.88	642.4	-32.88	2367.58	0	1295.11	15369
968	-0	-0	-0	2149	0	976.7	-0	-41.81	639.04	-29.6	2370.08	0	1297.37	22980.5
969	-0	-0	-0	2149	0	976.7	-0	-55.08	628.36	-30.21	2355.6	0	1297.59	14904.9
970	-0	-0	-0	2149	0	976.7	-0	-42.65	606.84	-34.18	2355.72	0	1292.97	19943.1
971	-0	-0	-0	2149	0	976.7	-0	-36.47	613.56	-33.72	2350.52	0	1298.84	18158.9
972	-0	-0	-0	2149	0	976.7	-0	-41.12	585.78	-31.2	2347.19	0	1293.08	16633.6
973	-0	-0	-0	2149	0	976.7	-0	-34.64	577.85	-36.39	2331.39	0	1294.37	20721
974	-0	-0	-0	2149	0	976.7	-0	-33.19	565.19	-35.32	2335.81	0	1294.29	16520.7
975	-0	-0	-0	2149	0	976.7	-0	-27.69	552.83	-38.53	2335.52	0	1289.49	15619.9
976	-0	-0	-0	2149	0	976.7	-0	-23.57	543.37	-37.54	2322.43	0	1292.61	17219.7
977	-0	-0	-0	2149	0	976.7	-0	-25.02	530.09	-33.95	2323.71	0	1292.66	21766
978	-0	-0	-0	2149	0	976.7	-0	-23.19	518.65	-41.5	2312.88	0	1289.58	12835.6
979	-0	-0	-0	2149	0	976.7	-0	-14.27	506.59	-37.16	2310.99	0	1290.13	19816.6
980	-0	-0	-0	2149	0	976.7	-0	-23.88	495.3	-35.86	2306.07	0	1291.49	19087.9
981	-0	-0	-0	2149	0	976.7	-0	-12.59	483.7	-37.31	2305.77	0	1289.96	18718.5
982	-0	-0	-0	2149	0	976.7	-0	-19.61	471.95	-39.67	2288.66	0	1286.97	16036.4
983	-0	-0	-0	2149	0	976.7	-0	-12.05	464.17	-34.94	2295.03	0	1290.41	19258.9
984	-0	-0	-0	2149	0	976.7	-0	-9.84	453.19	-33.11	2288.94	0	1291.44	18893.3
985	-0	-0	-0	2149	0	976.7	-0	-13.5	444.34	-34.26	2279.86	0	1288.07	17966.6
986	-0	-0	-0	2149	0	976.7	-0	-4.88	437.62	-28.76	2280.91	0	1291.83	20774.1
987	-0	-0	-0	2149	0	976.7	-0	-10.53	427.7	-29.14	2270.11	0	1290.98	18943.2
988	-0	-0	-0	2149	0	976.7	-0	-5.95	419.01	-27.85	2269.03	0	1288	20971.1
989	-0	-0	-0	2149	0	976.7	-0	-5.42	412.14	-25.79	2266.8	0	1291.06	17573
990	-0	-0	-0	2149	0	976.7	-0	-3.13	408.78	-25.02	2255.53	0	1290.28	20866.6
991	-0	-0	-0	2149	0	976.7	-0	-2.21	396.88	-22.13	2253.45	0	1290.72	17012.6
992	-0	-0	-0	2149	0	976.7	-0	2.06	397.95	-18.77	2255.83	0	1292.83	22792.8
993	-0	-0	-0	2149	0	976.7	-0	-2.29	390.47	-20.45	2245.86	0	1289.49	19124.2
994	-0	-0	-0	2149	0	976.7	-0	3.36	389.86	-15.87	2247.02	0	1292.83	18639.5
995	-0	-0	-0	2149	0	976.7	-0	2.29	384.67	-18.08	2246.47	0	1289.91	21313.7
996	-0	-0	-0	2149	0	976.7	-0	-2.52	383.76	-13.66	2230.53	0	1292.56	18079.6
997	-0	-0	-0	2149	0	976.7	-0	6.64	381.93	-10.83	2237.2	0	1292.97	20373.9
998	-0	-0	-0	2149	0	976.7	-0	1.6	375.37	-15.26	2239.96	0	1284.21	18945.5
999	-0	-0	-0	2149	0	976.7	-0	4.81	377.35	-12.21	2226.47	0	1289.59	20050.8
1000	-0	-0	-0	2149	0	976.7	-0	8.24	378.42	-6.1	2235.13	0	1294.65	20891.3
1001	-0	-0	-0	2149	0	976.7	-0	0.69	374.15	-11.9	2222.6	0	1280.92	20322.3
1002	-0	-0	-0	2149	0	976.7	-0	10.45	379.18	-12.21	2225.51	0	1293.43	18970.5
1003	-0	-0	-0	2149	0	976.7	-0	3.74	382.08	-8.01	2214.64	0	1293.65	21037.7
1004	-0	-0	-0	2149	0	976.7	-0	5.57	374.76	-8.09	2224.14	0	1287.06	22904.6
1005	-0	-0	-0	2149	0	976.7	-0	7.48	378.72	-10.91	2211.75	0	1293.38	18419.5
1006	-0	-0	-0	2149	0	976.7	-0	4.27	384.22	-11.6	2212.47	0	1293.53	21728.7
1007	-8.85	-22.43	-3.36	2343.35	0	883.9	8519.91	6.94	376.43	-10.6	2210.44	0	1287.42	21171.2
1008	-0	-0	-0	2149	0	976.7	-0	3.97	386.51	-14.88	2208.65	0	1295.07	17698.4
1009	-6.41	-18.46	-5.49	2431.07	0	932.38	7963.57	2.59	382.08	-14.72	2218.11	0	1286.7	23812.1
1010	-0	-0	-0	2149	0	976.7	-0	2.29	387.73	-14.5	2210.28	0	1293.44	17167.2
1011	-0	-0	-0	2149	0	976.7	-0	2.37	393.68	-14.34	2201.96	0	1294.98	20207.9
1012	-0	-0	-0	2149	0	976.7	-0	7.48	389.4	-18.62	2215.75	0	1289.78	22122.8
1013	-0	-0	-0	2149	0	976.7	-0	-3.81	400.39	-16.63	2209.83	0	1297.73	15654.8
1014	-7.02	-16.02	-4.12	2215.57	0	828.03	6445.6	4.96	400.09	-18.08	2209.37	0	1291.36	23339.8
1015	-0	-0	-0	2149	0	976.7	-0	0.23	403.29	-22.96	2207.01	0	1291.08	20453.8
1016	-3.97	-23.5	-3.74	2186.6	0	843.23	10601.3	-3.36	411.53	-18.08	2204.31	0	1298.88	15835.5
1017	-0	-0	-0	2149	0	976.7	-0	4.27	410.77	-21.82	2210.23	0	1289.72	23540.7
1018	-0	-0	-0	2149	0	976.7	-0	-3.2	422.21	-25.79	2197.49	0	1292.35	16626.1
1019	-0	-0	-0	2149	0	976.7	-0	1.07	420.84	-18.08	2200.45	0	1297.7	20222.5
1020	-0	-0	-0	2149	0	976.7	-0	1.3	434.57	-20.9	2200.73	0	1294.79	25136
1021	-0	-0	-0	2149	0	976.7	-0	6.33	434.88	-20.37	2205.85	0	1297.21	20284.6
1022	-0	-0	-0	2149	0	976.7	-0	-1.83	445.71	-22.13	2183.96	0	1295.68	22502.8
1023	-0	-0	-0	2149	0	976.7	-0	-1.22	454.41	-23.27	2191.87	0	1297.09	18633.8
1024	-0	-0	-0	2149	0	976.7	-0	7.78	462.04	-22.96	2193.77	0	1296.63	21427.6
1025	-0	-0	-0	2149	0	976.7	-0	-0.46	469.97	-23.88	2177.3	0	1295.84	23358.6
1026	-0	-0	-0	2149	0	976.7	-0	8.93	482.64	-22.35	2183.07	0	1300.8	18710.4
1027	-0	-0	-0	2149	0	976.7	-0	9.23	493.77	-24.34	2175.11	0	1300.28	21391.9
1028	-0	-0	-0	2149	0	976.7	-0	9.61	498.5	-24.64	2175.64	0	1297.18	25310.1
1029	-0	-0	-0	2149	0	976.7	-0	10.76	509.49	-21.36	2170.31	0	1301.29	18636.9
1030	-0	-0	-0	2149	0	976.7	-0	11.22	522.31	-24.95	2166.41	0	1298.84	24494.6
1031	-0	-0	-0	2149	0	976.7	-0	10.15	529.63	-28.15	2164.53	0	1296.28	23027.2
1032	-0	-0	-0	2149	0	976.7	-0	20.45	543.06	-21.97	2159.93	0	1303.27	22697.9
1033	-0	-0	-0	2149	0	976.7	-0	13.58	548.25	-23.8	2147.12	0	1298.5	24109.1
1034	-0	-0	-0	2149	0	976.7	-0	20.83	564.12	-26.86	2161.43	0	1301.3	21457.2
1035	-0	-0	-0	2149	0	976.7	-0	26.02	571.14	-26.32	2142.23	0	1301.38	21265.5
1036	-0	-0	-0	2149	0	976.7	-0	25.25	575.56	-28.99	2144.67	0	1297.55	26224.8
1037	-7.48	-20.9	-1.45	2492.32	0	809.56	7614.97	28.38	587.77	-33.8	2146.71	0	1302.01	17395.2
1038	-0	-0	-0	2149	0	976.7	-0	29.53	592.5	-40.74	2126.18	0	1297.1	20971.3
1039	-7.55	-16.33	-5.26	2272.76	0	876.39	7040.9	36.93	604.71	-27.85	2135.1	0	1296.77	26058
1040	-0	-0	-0	2149	0	976.7	-0	35.17	608.67	-27.92	2124.87	0	1302.4	17970
1041	-0	-0	-0	2149	0	976.7	-0	43.33	623.63	-33.42	2126.38	0	1300.94	25521.6
1042	-0	-0	-0	2149	0	976.7	-0	38.3	617.83	-28.08	2110.98	0	1295.76	19324.4
1043	-0	-0	-0	2149	0	976.7	-0	56.3	638.89	-27.62	2121.21	0	1301.79	25311.1
1044	-0	-0	-0	2149	0	976.7	-0	47.15	630.19	-28.23	2103.2	0	1301.43	26461.8
1045	-0	-0	-0	2149	0	976.7	-0	57.53	650.33	-28.38	2101.76	0	1301.31	22975.5
1046	-0	-0	-0	2149	0	976.7	-0	60.12	646.36	-29.3	2097.99	0	1298.14	22148.9
1047	-0	-0	-0	2149	0	976.7	-0	63.32	656.59	-28.76	2091.35	0	1302.05	29598.7
1048	-0	-0	-0	2149	0	976.7	-0	68.05	659.03	-25.71	2086.85	0	1301.25	22421.9
1049	-0	-0	-0	2149	0	976.7	-0	69.12	663.76	-28.69	2083.3	0	1297.71	25838
1050	-0	-0	-0	2149	0	976.7	-0	68.21	673.22	-31.36	2080.26	0	1300.76	27088.3
1051	-0	-0	-0	2149	0	976.7	-0	77.67	671.54	-30.14	2076.18	0	1298.06	24115.8
1052	-0	-0	-0	2149	0	976.7	-0	77.67	676.42	-30.21	2075.81	0	1297.92	26943.5
1053	-0	-0	-0	2149	0	976.7	-0	75.23	682.22	-39.98	2055.49	0	1297.79	19238.2
1054	-0	-0	-0	2149	0	976.7	-0	88.27	682.07	-30.59	2067.05	0	1298.07	25990.2
1055	-0	-0	-0	2149	0	976.7	-0	83.54	681.76	-30.21	2048.51	0	1301.03	22597.7
1056	-7.4	-17.09	-2.21	2162.64	0	804.84	8148.57	97.73	687.56	-31.97	2057.17	0	1299.33	26930.7
1057	-0	-0	-0	2149	0	976.7	-0	86.44	675.81	-31.89	2046.94	0	1296.44	24409.9
1058	-0	-0	-0	2149	0	976.7	-0	100.25	689.39	-35.71	2041.62	0	1300.88	22104.1
1059	-0	-0	-0	2149	0	976.7	-0	102.62	676.88	-32.04	2040.63	0	1297.43	25014.8
1060	-0	-0	-0	2149	0	976.7	-0	102.39	684.05	-36.77	2038.4	0	1298.68	27660.8
1061	-0	-0	-0	2149	0	976.7	-0	111.01	671.23	-33.19	2026.57	0	1300.25	22525.8
1062	-0	-0	-0	2149	0	976.7	-0	106.51	670.32	-35.25	2020.79	0	1299.42	20842.6
1063	-3.28	-15.87	-3.74	2405.95	0	826.18	6964.57	113.83	662.23	-34.26	2014.34	0	1299.97	25923.1
1064	-0	-0	-0	2149	0	976.7	-0	119.25	655.36	-34.79	2014.66	0	1299.23	22312.8
1065	-0	-0	-0	2149	0	976.7	-0	113.3	648.04	-41.96	2008.86	0	1294.44	19932.3
1066	-0	-0	-0	2149	0	976.7	-0	126.11	636.75	-39.14	1996.95	0	1297.4	23206.9
1067	-0	-0	-0	2149	0	976.7	-0	125.89	629.12	-38.91	1999.42	0	1298.36	20625.7
1068	-0	-0	-0	2149	0	976.7	-0	130.54	611.57	-37.99	1989.33	0	1295.41	22404.8
1069	-0	-0	-0	2149	0	976.7	-0	136.64	606.08	-38.38	1987.73	0	1298.45	20750.5
1070	-0	-0	-0	2149	0	976.7	-0	132.45	584.87	-37.77	1975.38	0	1296.11	20439.1
1071	57.37	341.34	64.85	2596.89	0	1217.33	18403.8	142.44	573.12	-38.68	1971.15	0	1295.28	23019.6
1072	46.69	708.77	-45.39	2505.88	0	1110.19	10814.5	143.43	558.47	-35.17	1977.44	0	1299.08	18422.9
1073	-0	-0	-0	2149	0	976.7	-0	137.02	551.61	-32.27	1975.71	0	1296.2	18298.5
1074	54.32	284.88	45.85	2466.64	0	1172.38	71675.6	144.2	506.9	-48.52	1933.1	0	1292.91	22671.9
1075	-39.83	344.7	5.11	2585.91	0	1194.41	-20533.3	159	478.67	-31.28	1955.54	0	1288.69	23866.3
1076	9.31	253.91	-192.72	2588.97	0	1194.67	-57572.2	127.03	473.48	-14.42	1941.65	0	1300.57	6700.18
1077	-30.98	459.59	68.13	2472.42	0	1160.56	72160.5	147.48	428.01	-50.05	1939.8	0	1284.66	27290
1078	-108.18	315.55	22.51	2613.3	0	1205.39	17588	145.42	396.12	-25.63	1914.91	0	1282.84	21479.4
1079	-42.19	411.68	-45.17	2471.48	0	1152.09	-9242.26	122.76	361.63	1.91	1919.41	0	1298.44	3484.04
1080	-123.21	336	-18.69	2617.16	0	1164.29	33157.8	143.2	336.91	-43.72	1912.26	0	1281.03	26694.5
1081	-137.33	350.04	59.97	2459.51	0	1186.57	11309.2	120.85	275.42	-23.12	1880.07	0	1277.25	18814.7
1082	-51.19	388.64	6.18	2524.13	0	1161.21	6266.96	102.39	266.42	10.53	1893.48	0	1295.63	2630.19
1083	-124.74	352.78	-40.36	2550.27	0	1159.1	20627	127.64	198.21	-18.46	1827.71	0	1257.53	28469.3
1084	-43.64	399.02	55.85	2468.93	0	1179.01	-16013.7	69.2	178.07	-20.52	1836.15	0	1270.38	15778.5
1085	-55.85	360.41	22.89	2574.36	0	1176.12	39296.1	83.54	136.72	18.31	1831.38	0	1258.7	7486.05
1086	-100.4	443.73	-1.07	2468.99	0	1162.57	8125.99	-0	-0	-0	2149	0	1465.7	-0
1087	-14.11	384.22	-7.93	2518.03	0	1172.73	-23648	-0	-0	-0	2149	0	1465.7	-0
1088	-116.27	426.03	64.16	2477.86	0	1177.94	38641.8	-0	-0	-0	2149	0	1465.7	-0
1089	-68.74	442.96	-20.45	2483.74	0	1149.9	-12139.1	-0	-0	-0	2149	0	1465.7	-0
1090	-63.25	448.46	12.13	2463.08	0	1166.82	2387.7	-0	-0	-0	2149	0	1465.7	-0
1091	-129.24	544.28	72.02	2465.29	0	1165.25	28382.6	-0	-0	-0	2149	0	1465.7	-0
1092	-81.02	600.43	18.84	2490.79	0	1152.91	-20147.3	-0	-0	-0	2149	0	1465.7	-0
1093	-126.19	691.53	31.51	2463.03	0	1151.25	8608.02	-0	-0	-0	2149	0	1465.7	-0
1094	-121.69	656.28	87.97	2499.88	0	1159.68	16609.7	-0	-0	-0	2149	0	1465.7	-0
1095	-110.47	674.44	102.31	2446	0	1153.96	-2859.78	-0	-0	-0	2149	0	1465.7	-0
1096	-147.86	630.8	63.78	2487.86	0	1158.23	33511	-0	-0	-0	2149	0	1465.7	-0
1097	-118.94	654.45	73.78	2471.92	0	1154.37	-2869.52	-0	-0	-0	2149	0	1465.7	-0
1098	-131.23	664.06	91.93	2439.42	0	1156.85	3346.82	-0	-0	-0	2149	0	1465.7	-0
1099	-139.08	679.63	74.39	2483.47	0	1155.41	25176.4	-0	-0	-0	2149	0	1465.7	-0
1100	-117.26	713.96	53.25	2436.53	0	1151.57	852.35	-6.79	-25.79	2.21	2587.86	0	1643.8	17292.1
1101	-126.65	678.41	83.24	2461.31	0	1161.93	21233	-0	-0	-0	2149	0	1465.7	-0
1102	-124.36	743.26	79.65	2451.17	0	1148.31	19629.3	5.8	-23.8	9.61	2896.63	0	1649.76	19842.6
1103	-116.12	690.77	24.57	2426.07	0	1156.31	-806.32	-0	-0	-0	2149	0	1465.7	-0
1104	-120.77	733.64	65.92	2444.87	0	1153.15	19868.7	-0	-0	-0	2149	0	1465.7	-0
1105	-128.17	705.41	67.14	2439.44	0	1159.15	14643.9	-0	-0	-0	2149	0	1465.7	-0
1106	-96.44	706.94	35.4	2427.87	0	1154.64	844.53	-0	-0	-0	2149	0	1465.7	-0
1107	-119.63	724.03	55.47	2428.4	0	1155.24	20873.6	15.56	-21.82	8.09	2916.62	0	1650.69	18783.7
1108	-110.55	683.14	57.68	2418.07	0	1162.99	10639.6	-0	-0	-0	2149	0	1465.7	-0
1109	-89.26	723.57	49.9	2413.07	0	1150.75	9800.1	-0	-0	-0	2149	0	1465.7	-0
1110	-115.28	673.83	32.73	2407.3	0	1159.64	19326.3	-0	-0	-0	2149	0	1465.7	-0
1111	-78.81	693.21	47.68	2395.43	0	1155.49	2336.85	-0	-0	-0	2149	0	1465.7	-0
1112	-102.92	669.1	49.82	2402.09	0	1159.73	20422.5	16.17	-21.36	9.77	2940.5	0	1701.84	18887.8
1113	-86.75	647.89	29.07	2399.32	0	1163.13	11729	-0	-19.84	7.4	2781.31	0	1653.1	16833
1114	-63.1	663.76	32.88	2391.11	0	1153.41	1537.35	-0	-0	-0	2149	0	1465.7	-0
1115	-96.05	615.69	42.88	2392.04	0	1166.96	19704	-0	-0	-0	2149	0	1465.7	-0
1116	-53.79	638.12	30.21	2378.49	0	1154.9	4350.63	-0	-0	-0	2149	0	1465.7	-0
1117	-70.27	605.16	23.96	2383.52	0	1157.64	9787.67	-0	-0	-0	2149	0	1465.7	-0
1118	-68.44	599.37	39.44	2363.17	0	1156.98	10902.9	-0	-0	-0	2149	0	1465.7	-0
1119	-44.78	584.72	32.96	2371.65	0	1158.74	4644.89	-0	-0	-0	2149	0	1465.7	-0
1120	-77.21	557.25	31.28	2365.43	0	1166.43	17430	-0	-0	-0	2149	0	1465.7	-0
1121	-41.73	570.83	41.66	2363.33	0	1154.47	7948.53	-0	-0	-0	2149	0	1465.7	-0
1122	-57.6	519.56	39.29	2359.35	0	1168.76	9055.8	-0	-0	-0	2149	0	1465.7	-0
1123	-59.74	538.18	33.42	2345.83	0	1152.41	12776.3	-0	-0	-0	2149	0	1465.7	-0
1124	-40.51	509.34	33.42	2346.67	0	1155.22	8835.31	-0	-0	-0	2149	0	1465.7	-0
1125	-55.31	497.13	42.65	2329.71	0	1160.4	12624.9	4.81	-22.89	7.32	3011.18	0	1615.57	14208.8
1126	-36.54	499.42	40.59	2348.54	0	1152.35	9696.24	-0	-0	-0	2149	0	1465.7	-0
1127	-42.34	466	34.64	2331.85	0	1159.5	12141.2	1.37	-19.99	5.26	2725.83	0	1691.39	12986.2
1128	-35.48	479.58	47.3	2341.88	0	1156.43	12676.6	5.8	-26.7	6.79	3010.31	0	1660.6	16999.3
1129	-33.65	455.17	42.88	2334.05	0	1157.17	10051.5	-0	-0	-0	2149	0	1465.7	-0
1130	-33.87	458.98	38.91	2316.78	0	1152.36	9464.28	-0	-0	-0	2149	0	1465.7	-0
1131	-31.05	438.54	39.52	2330.47	0	1154.94	11874.8	-0	-0	-0	2149	0	1465.7	-0
1132	-28.61	441.28	44.48	2309.16	0	1151.88	9314.82	1.3	-17.85	10.22	2827.4	0	1657.38	19377
